st00001,5 10-8-17, ,wk-spenders01,2018-06-11_145025
st00002,5 10-8-17, ,wk-spenders01,2018-06-11_145025
st00003,5 10-8-17, ,wk-spenders01,2018-06-11_145025
st00004,5 10-8-17, ,wk-spenders01,2018-06-11_145025
st00005,5 10-8-17, ,wk-spenders01,2018-06-11_145025
