2018-03-15_000019,23.50,25.61,1521090019.943175
2018-03-15_000029,23.49,25.60,1521090029.943747
2018-03-15_000039,23.50,25.64,1521090039.944319
2018-03-15_000049,23.50,25.57,1521090049.944891
2018-03-15_000059,23.50,25.63,1521090059.945463
2018-03-15_000109,23.50,25.59,1521090069.946035
2018-03-15_000119,23.49,25.61,1521090079.946607
2018-03-15_000129,23.50,25.63,1521090089.947179
2018-03-15_000139,23.48,25.65,1521090099.947751
2018-03-15_000149,23.52,25.63,1521090109.948323
2018-03-15_000159,23.50,25.60,1521090119.948895
2018-03-15_000209,23.49,25.64,1521090129.949467
2018-03-15_000219,23.48,25.64,1521090139.950039
2018-03-15_000229,23.49,25.67,1521090149.950611
2018-03-15_000239,23.50,25.66,1521090159.951183
2018-03-15_000249,23.52,25.64,1521090169.951755
2018-03-15_000259,23.49,25.64,1521090179.952327
2018-03-15_000309,23.52,25.64,1521090189.952899
2018-03-15_000319,23.52,25.64,1521090199.953471
2018-03-15_000329,23.52,25.66,1521090209.954043
2018-03-15_000339,23.52,25.71,1521090219.954615
2018-03-15_000349,23.49,25.70,1521090229.955187
2018-03-15_000359,23.50,25.71,1521090239.955759
2018-03-15_000409,23.50,25.70,1521090249.956331
2018-03-15_000419,23.50,25.75,1521090259.956903
2018-03-15_000429,23.50,25.70,1521090269.957475
2018-03-15_000439,23.49,25.73,1521090279.958047
2018-03-15_000449,23.52,25.73,1521090289.958619
2018-03-15_000459,23.52,25.73,1521090299.959191
2018-03-15_000509,23.49,25.74,1521090309.959763
2018-03-15_000519,23.50,25.79,1521090319.960335
2018-03-15_000529,23.50,25.75,1521090329.960907
2018-03-15_000539,23.49,25.77,1521090339.961479
2018-03-15_000549,23.52,25.76,1521090349.962051
2018-03-15_000559,23.50,25.77,1521090359.962623
2018-03-15_000609,23.50,25.77,1521090369.963195
2018-03-15_000619,23.52,25.85,1521090379.963767
2018-03-15_000629,23.52,25.83,1521090389.964339
2018-03-15_000639,23.52,25.84,1521090399.964911
2018-03-15_000649,23.52,25.83,1521090409.965483
2018-03-15_000659,23.50,25.83,1521090419.966055
2018-03-15_000709,23.52,25.85,1521090429.966627
2018-03-15_000719,23.50,25.88,1521090439.967199
2018-03-15_000729,23.50,25.87,1521090449.967771
2018-03-15_000739,23.50,25.88,1521090459.968343
2018-03-15_000749,23.50,25.91,1521090469.968915
2018-03-15_000759,23.52,25.91,1521090479.969487
2018-03-15_000809,23.52,25.98,1521090489.970059
2018-03-15_000819,23.52,25.91,1521090499.970631
2018-03-15_000829,23.49,25.93,1521090509.971203
2018-03-15_000839,23.52,25.93,1521090519.971775
2018-03-15_000849,23.50,25.93,1521090529.972347
2018-03-15_000859,23.52,25.93,1521090539.972919
2018-03-15_000909,23.52,25.96,1521090549.973491
2018-03-15_000919,23.52,26.01,1521090559.974063
2018-03-15_000929,23.50,25.97,1521090569.974635
2018-03-15_000939,23.52,26.01,1521090579.975207
2018-03-15_000949,23.50,26.01,1521090589.975779
2018-03-15_000959,23.50,26.01,1521090599.976351
2018-03-15_001009,23.50,25.98,1521090609.976923
2018-03-15_001019,23.52,26.05,1521090619.977495
2018-03-15_001029,23.50,26.04,1521090629.978067
2018-03-15_001039,23.52,26.05,1521090639.978639
2018-03-15_001049,23.50,26.11,1521090649.979211
2018-03-15_001059,23.50,26.10,1521090659.979783
2018-03-15_001109,23.52,26.10,1521090669.980355
2018-03-15_001119,23.50,26.11,1521090679.980927
2018-03-15_001129,23.52,26.14,1521090689.981499
2018-03-15_001139,23.52,26.15,1521090699.982071
2018-03-15_001149,23.53,26.13,1521090709.982643
2018-03-15_001159,23.50,26.16,1521090719.983215
2018-03-15_001209,23.50,26.13,1521090729.983787
2018-03-15_001219,23.50,26.20,1521090739.984359
2018-03-15_001229,23.53,26.18,1521090749.984931
2018-03-15_001239,23.53,26.18,1521090759.985503
2018-03-15_001249,23.52,26.21,1521090769.986075
2018-03-15_001259,23.50,26.24,1521090779.986647
2018-03-15_001309,23.50,26.22,1521090789.987219
2018-03-15_001319,23.53,26.22,1521090799.987791
2018-03-15_001329,23.53,26.22,1521090809.988363
2018-03-15_001339,23.53,26.23,1521090819.988935
2018-03-15_001349,23.53,26.24,1521090829.989507
2018-03-15_001359,23.52,26.27,1521090839.990079
2018-03-15_001409,23.52,26.25,1521090849.990651
2018-03-15_001419,23.52,26.32,1521090859.991223
2018-03-15_001429,23.52,26.27,1521090869.991795
2018-03-15_001439,23.50,26.30,1521090879.992367
2018-03-15_001449,23.52,26.32,1521090889.992939
2018-03-15_001459,23.53,26.33,1521090899.993511
2018-03-15_001509,23.50,26.34,1521090909.994083
2018-03-15_001519,23.52,26.34,1521090919.994655
2018-03-15_001529,23.52,26.37,1521090929.995227
2018-03-15_001539,23.52,26.35,1521090939.995799
2018-03-15_001549,23.52,26.34,1521090949.996371
2018-03-15_001559,23.54,26.35,1521090959.996943
2018-03-15_001609,23.52,26.41,1521090969.997515
2018-03-15_001619,23.52,26.41,1521090979.998087
2018-03-15_001629,23.52,26.44,1521090989.998659
2018-03-15_001639,23.53,26.44,1521090999.999231
2018-03-15_001649,23.53,26.41,1521091009.999803
2018-03-15_001700,23.52,26.45,1521091020.000375
2018-03-15_001710,23.52,26.44,1521091030.000947
2018-03-15_001720,23.54,26.48,1521091040.001519
2018-03-15_001730,23.53,26.47,1521091050.002091
2018-03-15_001740,23.54,26.48,1521091060.002663
2018-03-15_001750,23.53,26.45,1521091070.003235
2018-03-15_001800,23.53,26.51,1521091080.003807
2018-03-15_001810,23.54,26.47,1521091090.004379
2018-03-15_001820,23.52,26.47,1521091100.004951
2018-03-15_001830,23.50,26.48,1521091110.005523
2018-03-15_001840,23.49,26.47,1521091120.006095
2018-03-15_001850,23.52,26.50,1521091130.006667
2018-03-15_001900,23.52,26.47,1521091140.007239
2018-03-15_001910,23.53,26.50,1521091150.007811
2018-03-15_001920,23.52,26.52,1521091160.008383
2018-03-15_001930,23.53,26.55,1521091170.008955
2018-03-15_001940,23.52,26.51,1521091180.009527
2018-03-15_001950,23.53,26.50,1521091190.010099
2018-03-15_002000,23.54,26.51,1521091200.010671
2018-03-15_002010,23.53,26.56,1521091210.011243
2018-03-15_002020,23.52,26.52,1521091220.011815
2018-03-15_002030,23.52,26.51,1521091230.012387
2018-03-15_002040,23.50,26.52,1521091240.012959
2018-03-15_002050,23.56,26.51,1521091250.013531
2018-03-15_002100,23.52,26.55,1521091260.014103
2018-03-15_002110,23.53,26.57,1521091270.014675
2018-03-15_002120,23.53,26.51,1521091280.015247
2018-03-15_002130,23.53,26.55,1521091290.015819
2018-03-15_002140,23.53,26.48,1521091300.016391
2018-03-15_002150,23.54,26.50,1521091310.016963
2018-03-15_002200,23.53,26.52,1521091320.017535
2018-03-15_002210,23.50,26.51,1521091330.018107
2018-03-15_002220,23.52,26.50,1521091340.018679
2018-03-15_002230,23.50,26.51,1521091350.019251
2018-03-15_002240,23.54,26.52,1521091360.019823
2018-03-15_002250,23.53,26.48,1521091370.020395
2018-03-15_002300,23.52,26.45,1521091380.020967
2018-03-15_002310,23.52,26.47,1521091390.021539
2018-03-15_002320,23.52,26.45,1521091400.022111
2018-03-15_002330,23.53,26.48,1521091410.022683
2018-03-15_002340,23.54,26.48,1521091420.023255
2018-03-15_002350,23.53,26.47,1521091430.023827
2018-03-15_002400,23.52,26.42,1521091440.024399
2018-03-15_002410,23.53,26.44,1521091450.024971
2018-03-15_002420,23.53,26.41,1521091460.025543
2018-03-15_002430,23.52,26.42,1521091470.026115
2018-03-15_002440,23.56,26.40,1521091480.026687
2018-03-15_002450,23.53,26.40,1521091490.027259
2018-03-15_002500,23.54,26.41,1521091500.027831
2018-03-15_002510,23.53,26.40,1521091510.028403
2018-03-15_002520,23.53,26.42,1521091520.028975
2018-03-15_002530,23.53,26.40,1521091530.029547
2018-03-15_002540,23.52,26.44,1521091540.030119
2018-03-15_002550,23.56,26.41,1521091550.030691
2018-03-15_002600,23.53,26.40,1521091560.031263
2018-03-15_002610,23.52,26.40,1521091570.031835
2018-03-15_002620,23.54,26.35,1521091580.032407
2018-03-15_002630,23.53,26.34,1521091590.032979
2018-03-15_002640,23.56,26.34,1521091600.033551
2018-03-15_002650,23.54,26.31,1521091610.034123
2018-03-15_002700,23.54,26.33,1521091620.034695
2018-03-15_002710,23.54,26.29,1521091630.035267
2018-03-15_002720,23.54,26.34,1521091640.035839
2018-03-15_002730,23.53,26.30,1521091650.036411
2018-03-15_002740,23.56,26.27,1521091660.036983
2018-03-15_002750,23.53,26.27,1521091670.037555
2018-03-15_002800,23.53,26.21,1521091680.038127
2018-03-15_002810,23.52,26.23,1521091690.038699
2018-03-15_002820,23.52,26.14,1521091700.039271
2018-03-15_002830,23.56,26.20,1521091710.039843
2018-03-15_002840,23.53,26.17,1521091720.040415
2018-03-15_002850,23.53,26.15,1521091730.040987
2018-03-15_002900,23.54,26.16,1521091740.041559
2018-03-15_002910,23.52,26.19,1521091750.042131
2018-03-15_002920,23.53,26.13,1521091760.042703
2018-03-15_002930,23.53,26.10,1521091770.043275
2018-03-15_002940,23.54,26.09,1521091780.043847
2018-03-15_002950,23.53,26.04,1521091790.044419
2018-03-15_003000,23.53,26.09,1521091800.044991
2018-03-15_003010,23.53,26.04,1521091810.045563
2018-03-15_003020,23.54,26.04,1521091820.046135
2018-03-15_003030,23.54,26.03,1521091830.046707
2018-03-15_003040,23.53,26.01,1521091840.047279
2018-03-15_003050,23.53,25.94,1521091850.047851
2018-03-15_003100,23.54,26.00,1521091860.048423
2018-03-15_003110,23.54,25.96,1521091870.048995
2018-03-15_003120,23.57,25.93,1521091880.049567
2018-03-15_003130,23.54,25.93,1521091890.050139
2018-03-15_003140,23.56,25.93,1521091900.050711
2018-03-15_003150,23.54,25.97,1521091910.051283
2018-03-15_003200,23.54,25.89,1521091920.051855
2018-03-15_003210,23.53,25.87,1521091930.052427
2018-03-15_003220,23.54,25.86,1521091940.052999
2018-03-15_003230,23.52,25.87,1521091950.053571
2018-03-15_003240,23.52,25.86,1521091960.054143
2018-03-15_003250,23.57,25.83,1521091970.054715
2018-03-15_003300,23.56,25.76,1521091980.055287
2018-03-15_003310,23.53,25.79,1521091990.055859
2018-03-15_003320,23.56,25.76,1521092000.056431
2018-03-15_003330,23.54,25.71,1521092010.057003
2018-03-15_003340,23.54,25.70,1521092020.057575
2018-03-15_003350,23.54,25.73,1521092030.058147
2018-03-15_003400,23.56,25.73,1521092040.058719
2018-03-15_003410,23.56,25.70,1521092050.059291
2018-03-15_003420,23.54,25.70,1521092060.059863
2018-03-15_003430,23.54,25.67,1521092070.060435
2018-03-15_003440,23.54,25.62,1521092080.061007
2018-03-15_003450,23.56,25.63,1521092090.061579
2018-03-15_003500,23.53,25.63,1521092100.062151
2018-03-15_003510,23.54,25.62,1521092110.062723
2018-03-15_003520,23.56,25.60,1521092120.063295
2018-03-15_003530,23.56,25.59,1521092130.063867
2018-03-15_003540,23.56,25.57,1521092140.064439
2018-03-15_003550,23.54,25.55,1521092150.065011
2018-03-15_003600,23.53,25.52,1521092160.065583
2018-03-15_003610,23.54,25.50,1521092170.066155
2018-03-15_003620,23.56,25.48,1521092180.066727
2018-03-15_003630,23.53,25.49,1521092190.067299
2018-03-15_003640,23.56,25.53,1521092200.067871
2018-03-15_003650,23.54,25.51,1521092210.068443
2018-03-15_003700,23.54,25.48,1521092220.069015
2018-03-15_003710,23.57,25.49,1521092230.069587
2018-03-15_003720,23.54,25.43,1521092240.070159
2018-03-15_003730,23.56,25.49,1521092250.070731
2018-03-15_003740,23.56,25.49,1521092260.071303
2018-03-15_003750,23.56,25.43,1521092270.071875
2018-03-15_003800,23.53,25.43,1521092280.072447
2018-03-15_003810,23.56,25.42,1521092290.073019
2018-03-15_003820,23.54,25.42,1521092300.073591
2018-03-15_003830,23.56,25.42,1521092310.074163
2018-03-15_003840,23.56,25.42,1521092320.074735
2018-03-15_003850,23.56,25.42,1521092330.075307
2018-03-15_003900,23.56,25.32,1521092340.075879
2018-03-15_003910,23.57,25.38,1521092350.076451
2018-03-15_003920,23.53,25.40,1521092360.077023
2018-03-15_003930,23.56,25.42,1521092370.077595
2018-03-15_003940,23.54,25.36,1521092380.078167
2018-03-15_003950,23.57,25.33,1521092390.078739
2018-03-15_004000,23.56,25.39,1521092400.079311
2018-03-15_004010,23.56,25.33,1521092410.079883
2018-03-15_004020,23.54,25.35,1521092420.080455
2018-03-15_004030,23.54,25.35,1521092430.081027
2018-03-15_004040,23.56,25.36,1521092440.081599
2018-03-15_004050,23.56,25.33,1521092450.082171
2018-03-15_004100,23.53,25.35,1521092460.082743
2018-03-15_004110,23.56,25.32,1521092470.083315
2018-03-15_004120,23.53,25.33,1521092480.083887
2018-03-15_004130,23.54,25.33,1521092490.084459
2018-03-15_004140,23.56,25.36,1521092500.085031
2018-03-15_004150,23.54,25.35,1521092510.085603
2018-03-15_004200,23.56,25.38,1521092520.086175
2018-03-15_004210,23.52,25.31,1521092530.086747
2018-03-15_004220,23.54,25.35,1521092540.087319
2018-03-15_004230,23.54,25.33,1521092550.087891
2018-03-15_004240,23.53,25.33,1521092560.088463
2018-03-15_004250,23.56,25.33,1521092570.089035
2018-03-15_004300,23.56,25.29,1521092580.089607
2018-03-15_004310,23.56,25.31,1521092590.090179
2018-03-15_004320,23.53,25.35,1521092600.090751
2018-03-15_004330,23.56,25.42,1521092610.091323
2018-03-15_004340,23.53,25.33,1521092620.091895
2018-03-15_004350,23.56,25.36,1521092630.092467
2018-03-15_004400,23.56,25.36,1521092640.093039
2018-03-15_004410,23.54,25.36,1521092650.093611
2018-03-15_004420,23.56,25.38,1521092660.094183
2018-03-15_004430,23.56,25.33,1521092670.094755
2018-03-15_004440,23.54,25.35,1521092680.095327
2018-03-15_004450,23.54,25.40,1521092690.095899
2018-03-15_004500,23.53,25.36,1521092700.096471
2018-03-15_004510,23.54,25.42,1521092710.097043
2018-03-15_004520,23.54,25.36,1521092720.097615
2018-03-15_004530,23.56,25.40,1521092730.098187
2018-03-15_004540,23.56,25.36,1521092740.098759
2018-03-15_004550,23.54,25.39,1521092750.099331
2018-03-15_004600,23.54,25.42,1521092760.099903
2018-03-15_004610,23.56,25.39,1521092770.100475
2018-03-15_004620,23.54,25.43,1521092780.101047
2018-03-15_004630,23.54,25.42,1521092790.101619
2018-03-15_004640,23.54,25.44,1521092800.102191
2018-03-15_004650,23.53,25.42,1521092810.102763
2018-03-15_004700,23.54,25.43,1521092820.103335
2018-03-15_004710,23.56,25.43,1521092830.103907
2018-03-15_004720,23.53,25.46,1521092840.104479
2018-03-15_004730,23.53,25.46,1521092850.105051
2018-03-15_004740,23.56,25.48,1521092860.105623
2018-03-15_004750,23.52,25.47,1521092870.106195
2018-03-15_004800,23.54,25.48,1521092880.106767
2018-03-15_004810,23.54,25.46,1521092890.107339
2018-03-15_004820,23.54,25.51,1521092900.107911
2018-03-15_004830,23.56,25.48,1521092910.108483
2018-03-15_004840,23.56,25.51,1521092920.109055
2018-03-15_004850,23.54,25.51,1521092930.109627
