2018-03-25_000015,23.63,25.34,1521954015.788031
2018-03-25_000025,23.61,25.28,1521954025.788603
2018-03-25_000035,23.66,25.31,1521954035.789175
2018-03-25_000045,23.63,25.31,1521954045.789747
2018-03-25_000055,23.64,25.33,1521954055.790319
2018-03-25_000105,23.64,25.31,1521954065.790891
2018-03-25_000115,23.61,25.33,1521954075.791463
2018-03-25_000125,23.63,25.31,1521954085.792035
2018-03-25_000135,23.63,25.31,1521954095.792607
2018-03-25_000145,23.61,25.35,1521954105.793179
2018-03-25_000155,23.63,25.33,1521954115.793751
2018-03-25_000205,23.63,25.33,1521954125.794323
2018-03-25_000215,23.64,25.31,1521954135.794895
2018-03-25_000225,23.64,25.34,1521954145.795467
2018-03-25_000235,23.61,25.36,1521954155.796039
2018-03-25_000245,23.64,25.36,1521954165.796611
2018-03-25_000255,23.61,25.33,1521954175.797183
2018-03-25_000305,23.61,25.36,1521954185.797755
2018-03-25_000315,23.63,25.34,1521954195.798327
2018-03-25_000325,23.61,25.34,1521954205.798899
2018-03-25_000335,23.63,25.38,1521954215.799471
2018-03-25_000345,23.64,25.40,1521954225.800043
2018-03-25_000355,23.61,25.37,1521954235.800615
2018-03-25_000405,23.64,25.38,1521954245.801187
2018-03-25_000415,23.64,25.38,1521954255.801759
2018-03-25_000425,23.63,25.40,1521954265.802331
2018-03-25_000435,23.66,25.38,1521954275.802903
2018-03-25_000445,23.64,25.42,1521954285.803475
2018-03-25_000455,23.63,25.42,1521954295.804047
2018-03-25_000505,23.63,25.47,1521954305.804619
2018-03-25_000515,23.63,25.47,1521954315.805191
2018-03-25_000525,23.64,25.48,1521954325.805763
2018-03-25_000535,23.61,25.48,1521954335.807335
2018-03-25_000545,23.66,25.51,1521954345.807907
2018-03-25_000555,23.61,25.47,1521954355.808479
2018-03-25_000605,23.64,25.54,1521954365.809051
2018-03-25_000615,23.63,25.58,1521954375.809623
2018-03-25_000625,23.63,25.57,1521954385.810195
2018-03-25_000635,23.64,25.59,1521954395.810767
2018-03-25_000645,23.64,25.63,1521954405.811339
2018-03-25_000655,23.66,25.64,1521954415.811911
2018-03-25_000705,23.64,25.61,1521954425.812483
2018-03-25_000715,23.66,25.68,1521954435.813055
2018-03-25_000725,23.61,25.63,1521954445.813627
2018-03-25_000735,23.61,25.65,1521954455.814199
2018-03-25_000745,23.64,25.64,1521954465.814771
2018-03-25_000755,23.63,25.68,1521954475.815343
2018-03-25_000805,23.64,25.62,1521954485.815915
2018-03-25_000815,23.63,25.64,1521954495.816487
2018-03-25_000825,23.64,25.68,1521954505.817059
2018-03-25_000835,23.63,25.69,1521954515.817631
2018-03-25_000845,23.64,25.72,1521954525.818203
2018-03-25_000855,23.64,25.80,1521954535.818775
2018-03-25_000905,23.64,25.78,1521954545.819347
2018-03-25_000915,23.64,25.78,1521954555.819919
2018-03-25_000925,23.66,25.76,1521954565.820491
2018-03-25_000935,23.63,25.81,1521954575.821063
2018-03-25_000945,23.64,25.78,1521954585.821635
2018-03-25_000955,23.61,25.75,1521954595.822207
2018-03-25_001005,23.61,25.77,1521954605.822779
2018-03-25_001015,23.64,25.81,1521954615.823351
2018-03-25_001025,23.67,25.80,1521954625.823923
2018-03-25_001035,23.66,25.81,1521954635.824495
2018-03-25_001045,23.66,25.78,1521954645.825067
2018-03-25_001055,23.66,25.82,1521954655.825639
2018-03-25_001105,23.63,25.85,1521954665.826211
2018-03-25_001115,23.63,25.87,1521954675.826783
2018-03-25_001125,23.66,25.91,1521954685.827355
2018-03-25_001135,23.64,25.89,1521954695.827927
2018-03-25_001145,23.64,25.92,1521954705.828499
2018-03-25_001155,23.66,25.96,1521954715.829071
2018-03-25_001205,23.64,25.96,1521954725.829643
2018-03-25_001215,23.64,25.92,1521954735.830215
2018-03-25_001225,23.66,25.99,1521954745.830787
2018-03-25_001235,23.63,26.01,1521954755.831359
2018-03-25_001245,23.64,25.99,1521954765.831931
2018-03-25_001255,23.66,25.96,1521954775.832503
2018-03-25_001305,23.66,26.00,1521954785.833075
2018-03-25_001315,23.66,25.99,1521954795.833647
2018-03-25_001325,23.64,26.05,1521954805.834219
2018-03-25_001335,23.64,26.08,1521954815.834791
2018-03-25_001345,23.66,26.11,1521954825.835363
2018-03-25_001355,23.67,26.08,1521954835.835935
2018-03-25_001405,23.64,26.11,1521954845.836507
2018-03-25_001415,23.64,26.12,1521954855.837079
2018-03-25_001425,23.66,26.14,1521954865.837651
2018-03-25_001435,23.67,26.15,1521954875.839223
2018-03-25_001445,23.64,26.14,1521954885.839795
2018-03-25_001455,23.66,26.15,1521954895.840367
2018-03-25_001505,23.64,26.18,1521954905.840939
2018-03-25_001515,23.66,26.17,1521954915.841511
2018-03-25_001525,23.67,26.18,1521954925.842083
2018-03-25_001535,23.67,26.19,1521954935.842655
