date, temp (C), RH (%), epoch time (s)
2018-03-08_121956,23.46,26.28,1520533196.786713
2018-03-08_122006,23.48,26.32,1520533206.787285
2018-03-08_122016,23.46,26.28,1520533216.787857
2018-03-08_122026,23.49,26.28,1520533226.788429
2018-03-08_122036,23.48,26.32,1520533236.789001
2018-03-08_122046,23.49,26.27,1520533246.789573
2018-03-08_122056,23.48,26.29,1520533256.790145
2018-03-08_122106,23.48,26.22,1520533266.790717
2018-03-08_122116,23.46,26.22,1520533276.791289
2018-03-08_122126,23.50,26.23,1520533286.791861
2018-03-08_122136,23.46,26.24,1520533296.792433
2018-03-08_122146,23.48,26.18,1520533306.793005
2018-03-08_122156,23.48,26.21,1520533316.793577
2018-03-08_122206,23.49,26.19,1520533326.794149
2018-03-08_122216,23.46,26.19,1520533336.794721
2018-03-08_122226,23.48,26.17,1520533346.795293
2018-03-08_122236,23.48,26.19,1520533356.795865
2018-03-08_122246,23.49,26.18,1520533366.796437
2018-03-08_122256,23.48,26.11,1520533376.797009
2018-03-08_122306,23.49,26.15,1520533386.797581
2018-03-08_122316,23.48,26.12,1520533396.798153
2018-03-08_122326,23.50,26.12,1520533406.798725
2018-03-08_122336,23.48,26.12,1520533416.799297
2018-03-08_122346,23.48,26.12,1520533426.799869
2018-03-08_122356,23.48,26.15,1520533436.800441
2018-03-08_122406,23.49,26.08,1520533446.801013
2018-03-08_122416,23.48,26.07,1520533456.801585
2018-03-08_122426,23.49,26.08,1520533466.802157
2018-03-08_122436,23.46,26.08,1520533476.802729
2018-03-08_122446,23.48,26.04,1520533486.803301
2018-03-08_122456,23.48,26.05,1520533496.803873
2018-03-08_122506,23.46,26.07,1520533506.804445
2018-03-08_122516,23.48,26.10,1520533516.805017
2018-03-08_122526,23.48,26.08,1520533526.805589
2018-03-08_122536,23.48,25.97,1520533536.806161
2018-03-08_122546,23.50,26.00,1520533546.806733
2018-03-08_122556,23.48,26.04,1520533556.807305
2018-03-08_122606,23.49,26.01,1520533566.807877
2018-03-08_122616,23.48,26.04,1520533576.808449
2018-03-08_122626,23.48,25.97,1520533586.809021
2018-03-08_122636,23.48,26.02,1520533596.809593
2018-03-08_122646,23.48,25.98,1520533606.810165
2018-03-08_122656,23.46,25.97,1520533616.810737
2018-03-08_122706,23.48,25.97,1520533626.811309
2018-03-08_122716,23.48,25.97,1520533636.812881
2018-03-08_122726,23.46,25.92,1520533646.813453
2018-03-08_122736,23.48,26.03,1520533656.814025
2018-03-08_122746,23.46,25.97,1520533666.814597
2018-03-08_122756,23.48,25.98,1520533676.815169
2018-03-08_122806,23.46,25.95,1520533686.815741
2018-03-08_122816,23.48,26.00,1520533696.816313
2018-03-08_122826,23.49,25.98,1520533706.816885
2018-03-08_122836,23.49,25.97,1520533716.817457
2018-03-08_122846,23.48,25.88,1520533726.818029
2018-03-08_122856,23.48,25.97,1520533736.818601
2018-03-08_122906,23.45,25.95,1520533746.819173
2018-03-08_122916,23.48,25.91,1520533756.819745
2018-03-08_122926,23.49,25.94,1520533766.820317
2018-03-08_122936,23.50,25.94,1520533776.820889
2018-03-08_122946,23.48,25.91,1520533786.821461
2018-03-08_122956,23.48,25.95,1520533796.822033
2018-03-08_123006,23.48,25.90,1520533806.822605
2018-03-08_123016,23.49,25.87,1520533816.823177
2018-03-08_123026,23.49,25.90,1520533826.823749
2018-03-08_123036,23.48,25.90,1520533836.824321
2018-03-08_123046,23.48,25.90,1520533846.824893
2018-03-08_123056,23.49,25.84,1520533856.825465
2018-03-08_123106,23.48,25.90,1520533866.826037
2018-03-08_123116,23.48,25.92,1520533876.826609
2018-03-08_123126,23.46,25.88,1520533886.827181
2018-03-08_123136,23.48,25.92,1520533896.827753
2018-03-08_123146,23.46,25.88,1520533906.828325
2018-03-08_123156,23.49,25.87,1520533916.828897
2018-03-08_123206,23.49,25.85,1520533926.829469
2018-03-08_123216,23.48,25.85,1520533936.830041
2018-03-08_123226,23.48,25.91,1520533946.830613
2018-03-08_123236,23.46,25.94,1520533956.831185
2018-03-08_123246,23.48,25.90,1520533966.831757
2018-03-08_123256,23.48,25.88,1520533976.832329
2018-03-08_123306,23.48,25.88,1520533986.832901
2018-03-08_123316,23.49,25.88,1520533996.833473
2018-03-08_123326,23.49,25.87,1520534006.834045
2018-03-08_123336,23.48,25.90,1520534016.834617
2018-03-08_123346,23.48,25.91,1520534026.835189
2018-03-08_123356,23.50,25.88,1520534036.835761
2018-03-08_123406,23.49,25.94,1520534046.836333
2018-03-08_123416,23.48,25.88,1520534056.836905
2018-03-08_123426,23.46,25.95,1520534066.837477
2018-03-08_123436,23.49,25.94,1520534076.838049
2018-03-08_123446,23.49,25.98,1520534086.838621
2018-03-08_123456,23.48,26.00,1520534096.839193
2018-03-08_123506,23.49,25.98,1520534106.839765
2018-03-08_123516,23.49,25.97,1520534116.840337
2018-03-08_123526,23.46,26.00,1520534126.840909
2018-03-08_123536,23.49,26.04,1520534136.841481
2018-03-08_123546,23.49,26.04,1520534146.842053
2018-03-08_123556,23.48,26.01,1520534156.842625
2018-03-08_123606,23.46,25.98,1520534166.843197
2018-03-08_123616,23.48,26.03,1520534176.843769
2018-03-08_123626,23.50,26.03,1520534186.844341
2018-03-08_123636,23.49,26.03,1520534196.844913
2018-03-08_123646,23.50,26.07,1520534206.845485
2018-03-08_123656,23.50,26.07,1520534216.846057
2018-03-08_123706,23.48,26.09,1520534226.846629
2018-03-08_123716,23.49,26.11,1520534236.847201
2018-03-08_123726,23.50,26.12,1520534246.847773
2018-03-08_123736,23.46,26.12,1520534256.848345
2018-03-08_123746,23.50,26.11,1520534266.848917
2018-03-08_123756,23.50,26.11,1520534276.849489
2018-03-08_123806,23.49,26.17,1520534286.850061
2018-03-08_123816,23.48,26.19,1520534296.850633
2018-03-08_123826,23.49,26.17,1520534306.851205
2018-03-08_123836,23.49,26.18,1520534316.851777
2018-03-08_123846,23.50,26.19,1520534326.852349
2018-03-08_123856,23.49,26.21,1520534336.852921
2018-03-08_123906,23.49,26.26,1520534346.853493
2018-03-08_123916,23.52,26.25,1520534356.854065
2018-03-08_123926,23.50,26.27,1520534366.854637
2018-03-08_123936,23.50,26.25,1520534376.855209
2018-03-08_123946,23.48,26.29,1520534386.855781
2018-03-08_123956,23.48,26.31,1520534396.856353
2018-03-08_124006,23.49,26.29,1520534406.856925
2018-03-08_124016,23.49,26.36,1520534416.857497
2018-03-08_124026,23.50,26.41,1520534426.858069
2018-03-08_124036,23.50,26.36,1520534436.858641
2018-03-08_124046,23.50,26.37,1520534446.859213
2018-03-08_124056,23.50,26.41,1520534456.859785
2018-03-08_124106,23.49,26.40,1520534466.860357
2018-03-08_124116,23.50,26.44,1520534476.860929
2018-03-08_124126,23.49,26.44,1520534486.861501
2018-03-08_124136,23.49,26.45,1520534496.862073
2018-03-08_124146,23.49,26.45,1520534506.862645
2018-03-08_124156,23.49,26.48,1520534516.863217
2018-03-08_124206,23.50,26.50,1520534526.863789
2018-03-08_124216,23.49,26.51,1520534536.864361
2018-03-08_124226,23.50,26.51,1520534546.864933
2018-03-08_124236,23.50,26.55,1520534556.865505
2018-03-08_124246,23.50,26.58,1520534566.866077
2018-03-08_124256,23.49,26.63,1520534576.866649
2018-03-08_124306,23.52,26.60,1520534586.867221
2018-03-08_124316,23.50,26.61,1520534596.867793
2018-03-08_124326,23.52,26.63,1520534606.868365
2018-03-08_124336,23.50,26.68,1520534616.868937
2018-03-08_124346,23.50,26.68,1520534626.869509
2018-03-08_124356,23.49,26.65,1520534636.870081
2018-03-08_124406,23.52,26.68,1520534646.870653
2018-03-08_124416,23.52,26.65,1520534656.871225
2018-03-08_124426,23.50,26.69,1520534666.871797
2018-03-08_124436,23.49,26.72,1520534676.872369
2018-03-08_124446,23.50,26.69,1520534686.872941
2018-03-08_124456,23.48,26.72,1520534696.873513
2018-03-08_124506,23.48,26.72,1520534706.874085
2018-03-08_124516,23.49,26.73,1520534716.874657
2018-03-08_124526,23.52,26.72,1520534726.875229
2018-03-08_124536,23.49,26.76,1520534736.875801
2018-03-08_124546,23.48,26.82,1520534746.876373
2018-03-08_124556,23.52,26.78,1520534756.876945
2018-03-08_124606,23.49,26.76,1520534766.877517
2018-03-08_124616,23.50,26.76,1520534776.878089
2018-03-08_124626,23.50,26.83,1520534786.878661
2018-03-08_124636,23.49,26.83,1520534796.879233
2018-03-08_124646,23.49,26.76,1520534806.879805
2018-03-08_124656,23.50,26.86,1520534816.880377
2018-03-08_124706,23.48,26.85,1520534826.880949
2018-03-08_124716,23.49,26.90,1520534836.881521
2018-03-08_124726,23.52,26.82,1520534846.882093
2018-03-08_124736,23.50,26.85,1520534856.882665
2018-03-08_124746,23.48,26.91,1520534866.883237
2018-03-08_124756,23.49,26.89,1520534876.883809
2018-03-08_124806,23.50,26.89,1520534886.884381
2018-03-08_124816,23.49,26.94,1520534896.884953
2018-03-08_124826,23.50,26.89,1520534906.885525
2018-03-08_124836,23.52,26.90,1520534916.886097
2018-03-08_124846,23.50,26.89,1520534926.886669
2018-03-08_124856,23.50,26.89,1520534936.887241
2018-03-08_124906,23.50,26.92,1520534946.887813
2018-03-08_124916,23.50,26.92,1520534956.888385
2018-03-08_124926,23.52,26.88,1520534966.888957
2018-03-08_124936,23.52,26.92,1520534976.889529
2018-03-08_124946,23.49,26.90,1520534986.890101
2018-03-08_124956,23.49,26.90,1520534996.890673
2018-03-08_125006,23.52,26.89,1520535006.891245
2018-03-08_125016,23.50,26.90,1520535016.891817
2018-03-08_125026,23.50,26.91,1520535026.892389
2018-03-08_125036,23.50,26.91,1520535036.892961
2018-03-08_125046,23.50,26.94,1520535046.893533
2018-03-08_125056,23.52,26.94,1520535056.894105
2018-03-08_125106,23.50,26.91,1520535066.894677
2018-03-08_125116,23.52,26.92,1520535076.895249
2018-03-08_125126,23.50,26.94,1520535086.895821
2018-03-08_125136,23.50,26.94,1520535096.896393
2018-03-08_125146,23.52,26.94,1520535106.896965
2018-03-08_125156,23.50,26.92,1520535116.897537
2018-03-08_125206,23.50,26.98,1520535126.898109
2018-03-08_125216,23.53,26.94,1520535136.898681
2018-03-08_125226,23.52,26.92,1520535146.899253
2018-03-08_125236,23.50,26.94,1520535156.899825
2018-03-08_125246,23.50,26.94,1520535166.900397
2018-03-08_125256,23.52,26.96,1520535176.900969
2018-03-08_125306,23.49,26.92,1520535186.901541
2018-03-08_125316,23.50,26.96,1520535196.902113
2018-03-08_125326,23.50,26.89,1520535206.902685
2018-03-08_125336,23.52,26.95,1520535216.903257
2018-03-08_125346,23.52,26.96,1520535226.903829
2018-03-08_125356,23.50,26.91,1520535236.904401
2018-03-08_125406,23.50,26.94,1520535246.904973
2018-03-08_125416,23.52,26.91,1520535256.905545
2018-03-08_125426,23.50,26.94,1520535266.906117
2018-03-08_125436,23.49,26.91,1520535276.906689
2018-03-08_125446,23.49,26.91,1520535286.907261
2018-03-08_125456,23.49,26.95,1520535296.907833
2018-03-08_125506,23.50,26.91,1520535306.908405
2018-03-08_125516,23.50,26.91,1520535316.908977
2018-03-08_125526,23.50,26.89,1520535326.909549
2018-03-08_125536,23.53,26.92,1520535336.910121
2018-03-08_125546,23.50,26.83,1520535346.910693
2018-03-08_125556,23.52,26.82,1520535356.911265
2018-03-08_125606,23.49,26.89,1520535366.911837
2018-03-08_125616,23.50,26.88,1520535376.912409
2018-03-08_125626,23.52,26.92,1520535386.912981
2018-03-08_125636,23.50,26.85,1520535396.913553
2018-03-08_125646,23.50,26.86,1520535406.914125
2018-03-08_125656,23.50,26.82,1520535416.914697
2018-03-08_125706,23.48,26.85,1520535426.915269
2018-03-08_125716,23.50,26.82,1520535436.915841
2018-03-08_125726,23.50,26.81,1520535446.916413
2018-03-08_125736,23.50,26.76,1520535456.916985
2018-03-08_125746,23.52,26.85,1520535466.917557
2018-03-08_125756,23.52,26.79,1520535476.918129
2018-03-08_125806,23.50,26.78,1520535486.918701
2018-03-08_125816,23.50,26.77,1520535496.919273
2018-03-08_125826,23.50,26.78,1520535506.919845
2018-03-08_125836,23.52,26.79,1520535516.920417
2018-03-08_125846,23.50,26.81,1520535526.920989
2018-03-08_125856,23.50,26.75,1520535536.921561
2018-03-08_125906,23.50,26.79,1520535546.922133
2018-03-08_125916,23.50,26.73,1520535556.922705
2018-03-08_125926,23.52,26.74,1520535566.923277
2018-03-08_125936,23.53,26.74,1520535576.923849
2018-03-08_125946,23.49,26.71,1520535586.924421
2018-03-08_125956,23.52,26.71,1520535596.924993
2018-03-08_130006,23.50,26.69,1520535606.925565
2018-03-08_130016,23.50,26.75,1520535616.926137
2018-03-08_130026,23.50,26.72,1520535626.926709
2018-03-08_130036,23.50,26.71,1520535636.927281
2018-03-08_130046,23.52,26.71,1520535646.927853
2018-03-08_130056,23.52,26.62,1520535656.928425
2018-03-08_130106,23.50,26.69,1520535666.928997
2018-03-08_130116,23.50,26.63,1520535676.929569
2018-03-08_130126,23.49,26.62,1520535686.930141
2018-03-08_130136,23.53,26.59,1520535696.930713
2018-03-08_130146,23.53,26.61,1520535706.931285
2018-03-08_130156,23.50,26.57,1520535716.931857
2018-03-08_130206,23.52,26.51,1520535726.932429
2018-03-08_130216,23.52,26.54,1520535736.933001
2018-03-08_130226,23.50,26.50,1520535746.933573
2018-03-08_130236,23.48,26.54,1520535756.934145
2018-03-08_130246,23.49,26.54,1520535766.934717
2018-03-08_130256,23.53,26.51,1520535776.935289
2018-03-08_130306,23.50,26.50,1520535786.935861
2018-03-08_130316,23.52,26.44,1520535796.936433
2018-03-08_130326,23.49,26.47,1520535806.937005
2018-03-08_130336,23.52,26.42,1520535816.937577
2018-03-08_130346,23.52,26.42,1520535826.938149
2018-03-08_130356,23.52,26.40,1520535836.938721
2018-03-08_130406,23.52,26.44,1520535846.939293
2018-03-08_130416,23.50,26.35,1520535856.939865
2018-03-08_130426,23.50,26.37,1520535866.940437
2018-03-08_130436,23.53,26.31,1520535876.941009
2018-03-08_130446,23.52,26.34,1520535886.941581
2018-03-08_130456,23.50,26.32,1520535896.942153
2018-03-08_130506,23.53,26.31,1520535906.942725
2018-03-08_130516,23.52,26.25,1520535916.943297
2018-03-08_130526,23.50,26.28,1520535926.943869
2018-03-08_130536,23.50,26.29,1520535936.944441
2018-03-08_130546,23.50,26.20,1520535946.945013
2018-03-08_130556,23.53,26.24,1520535956.945585
2018-03-08_130606,23.52,26.16,1520535966.946157
2018-03-08_130616,23.52,26.18,1520535976.946729
2018-03-08_130626,23.53,26.15,1520535986.947301
2018-03-08_130636,23.50,26.13,1520535996.947873
2018-03-08_130646,23.53,26.14,1520536006.948445
2018-03-08_130656,23.53,26.10,1520536016.949017
2018-03-08_130706,23.52,26.10,1520536026.949589
2018-03-08_130716,23.52,26.05,1520536036.950161
2018-03-08_130726,23.52,26.10,1520536046.950733
2018-03-08_130736,23.53,26.11,1520536056.951305
2018-03-08_130746,23.50,26.10,1520536066.951877
2018-03-08_130756,23.52,26.01,1520536076.952449
2018-03-08_130806,23.53,26.00,1520536086.953021
2018-03-08_130816,23.50,26.01,1520536096.953593
2018-03-08_130826,23.52,26.01,1520536106.954165
2018-03-08_130836,23.50,26.00,1520536116.954737
2018-03-08_130846,23.52,25.97,1520536126.955309
2018-03-08_130856,23.50,26.00,1520536136.955881
2018-03-08_130906,23.52,26.00,1520536146.956453
2018-03-08_130916,23.52,25.96,1520536156.957025
2018-03-08_130926,23.50,25.94,1520536166.957597
2018-03-08_130936,23.53,25.93,1520536176.958169
2018-03-08_130946,23.52,25.94,1520536186.958741
2018-03-08_130956,23.53,25.91,1520536196.959313
2018-03-08_131006,23.53,25.90,1520536206.959885
2018-03-08_131016,23.53,25.91,1520536216.960457
2018-03-08_131026,23.52,25.87,1520536226.961029
2018-03-08_131036,23.50,25.93,1520536236.961601
2018-03-08_131046,23.52,25.86,1520536246.962173
2018-03-08_131056,23.52,25.88,1520536256.962745
2018-03-08_131106,23.52,25.88,1520536266.963317
2018-03-08_131116,23.53,25.85,1520536276.963889
2018-03-08_131126,23.52,25.87,1520536286.964461
2018-03-08_131136,23.53,25.88,1520536296.965033
2018-03-08_131146,23.53,25.83,1520536306.965605
2018-03-08_131156,23.54,25.84,1520536316.966177
2018-03-08_131206,23.50,25.83,1520536326.966749
2018-03-08_131216,23.52,25.86,1520536336.967321
2018-03-08_131226,23.52,25.86,1520536346.967893
2018-03-08_131236,23.52,25.87,1520536356.968465
2018-03-08_131246,23.52,25.86,1520536366.969037
2018-03-08_131256,23.54,25.87,1520536376.969609
2018-03-08_131306,23.53,25.84,1520536386.970181
2018-03-08_131316,23.52,25.85,1520536396.970753
2018-03-08_131326,23.52,25.88,1520536406.971325
2018-03-08_131336,23.54,25.83,1520536416.971897
2018-03-08_131346,23.50,25.87,1520536426.972469
2018-03-08_131356,23.52,25.85,1520536436.973041
2018-03-08_131406,23.52,25.83,1520536446.973613
2018-03-08_131416,23.52,25.88,1520536456.974185
2018-03-08_131426,23.50,25.83,1520536466.974757
2018-03-08_131436,23.52,25.81,1520536476.975329
2018-03-08_131446,23.50,25.86,1520536486.975901
2018-03-08_131456,23.52,25.87,1520536496.976473
2018-03-08_131506,23.52,25.84,1520536506.977045
2018-03-08_131516,23.50,25.88,1520536516.977617
2018-03-08_131526,23.52,25.90,1520536526.978189
2018-03-08_131536,23.52,25.84,1520536536.978761
2018-03-08_131546,23.50,25.90,1520536546.979333
2018-03-08_131556,23.52,25.93,1520536556.979905
2018-03-08_131606,23.52,25.90,1520536566.980477
2018-03-08_131616,23.52,25.93,1520536576.981049
2018-03-08_131626,23.52,25.90,1520536586.981621
2018-03-08_131636,23.50,25.91,1520536596.982193
2018-03-08_131646,23.53,25.93,1520536606.982765
2018-03-08_131656,23.52,25.93,1520536616.983337
2018-03-08_131706,23.52,25.94,1520536626.983909
2018-03-08_131716,23.53,25.90,1520536636.984481
2018-03-08_131726,23.50,25.96,1520536646.985053
2018-03-08_131736,23.53,25.97,1520536656.985625
2018-03-08_131746,23.52,25.93,1520536666.986197
2018-03-08_131756,23.53,25.94,1520536676.986769
2018-03-08_131806,23.53,25.97,1520536686.987341
2018-03-08_131816,23.53,26.00,1520536696.987913
2018-03-08_131826,23.50,25.98,1520536706.988485
2018-03-08_131836,23.54,25.98,1520536716.989057
2018-03-08_131846,23.52,25.98,1520536726.989629
2018-03-08_131856,23.52,26.01,1520536736.990201
2018-03-08_131906,23.52,26.01,1520536746.990773
2018-03-08_131916,23.53,26.03,1520536756.991345
2018-03-08_131926,23.53,26.03,1520536766.991917
2018-03-08_131936,23.52,26.04,1520536776.992489
2018-03-08_131946,23.52,26.03,1520536786.993061
2018-03-08_131956,23.53,26.06,1520536796.993633
2018-03-08_132006,23.52,26.10,1520536806.994205
2018-03-08_132016,23.52,26.07,1520536816.994777
2018-03-08_132026,23.53,26.10,1520536826.995349
2018-03-08_132036,23.52,26.07,1520536836.995921
2018-03-08_132046,23.50,26.07,1520536846.996493
2018-03-08_132056,23.52,26.08,1520536856.997065
2018-03-08_132106,23.53,26.14,1520536866.997637
2018-03-08_132116,23.54,26.08,1520536876.998209
2018-03-08_132126,23.53,26.16,1520536886.998781
2018-03-08_132136,23.52,26.16,1520536896.999353
2018-03-08_132146,23.54,26.16,1520536906.999925
2018-03-08_132157,23.53,26.17,1520536917.000497
2018-03-08_132207,23.54,26.18,1520536927.001069
2018-03-08_132217,23.54,26.14,1520536937.001641
2018-03-08_132227,23.54,26.18,1520536947.002213
2018-03-08_132237,23.53,26.17,1520536957.002785
2018-03-08_132247,23.53,26.14,1520536967.003357
2018-03-08_132257,23.54,26.17,1520536977.003929
2018-03-08_132307,23.54,26.16,1520536987.004501
2018-03-08_132317,23.53,26.18,1520536997.005073
2018-03-08_132327,23.53,26.17,1520537007.005645
2018-03-08_132337,23.54,26.20,1520537017.006217
2018-03-08_132347,23.53,26.24,1520537027.006789
2018-03-08_132357,23.50,26.27,1520537037.007361
2018-03-08_132407,23.54,26.26,1520537047.007933
2018-03-08_132417,23.54,26.23,1520537057.008505
2018-03-08_132427,23.53,26.21,1520537067.009077
2018-03-08_132437,23.54,26.24,1520537077.009649
2018-03-08_132447,23.53,26.29,1520537087.010221
2018-03-08_132457,23.53,26.29,1520537097.010793
2018-03-08_132507,23.54,26.31,1520537107.011365
2018-03-08_132517,23.54,26.33,1520537117.011937
2018-03-08_132527,23.54,26.30,1520537127.012509
2018-03-08_132537,23.53,26.31,1520537137.013081
2018-03-08_132547,23.52,26.32,1520537147.013653
2018-03-08_132557,23.53,26.34,1520537157.014225
2018-03-08_132607,23.53,26.34,1520537167.014797
2018-03-08_132617,23.52,26.35,1520537177.015369
2018-03-08_132627,23.53,26.38,1520537187.015941
2018-03-08_132637,23.53,26.34,1520537197.016513
2018-03-08_132647,23.53,26.35,1520537207.017085
2018-03-08_132657,23.52,26.38,1520537217.017657
2018-03-08_132707,23.53,26.38,1520537227.018229
2018-03-08_132717,23.52,26.38,1520537237.018801
2018-03-08_132727,23.53,26.40,1520537247.019373
2018-03-08_132737,23.53,26.34,1520537257.019945
2018-03-08_132747,23.52,26.44,1520537267.020517
2018-03-08_132757,23.52,26.42,1520537277.021089
2018-03-08_132807,23.54,26.44,1520537287.021661
2018-03-08_132817,23.52,26.50,1520537297.022233
2018-03-08_132827,23.52,26.45,1520537307.022805
2018-03-08_132837,23.52,26.44,1520537317.023377
2018-03-08_132847,23.53,26.48,1520537327.023949
2018-03-08_132857,23.52,26.50,1520537337.024521
2018-03-08_132907,23.52,26.47,1520537347.025093
2018-03-08_132917,23.53,26.48,1520537357.025665
2018-03-08_132927,23.53,26.50,1520537367.026237
2018-03-08_132937,23.50,26.48,1520537377.026809
2018-03-08_132947,23.52,26.51,1520537387.027381
2018-03-08_132957,23.52,26.52,1520537397.027953
2018-03-08_133007,23.53,26.50,1520537407.028525
2018-03-08_133017,23.52,26.51,1520537417.029097
2018-03-08_133027,23.53,26.55,1520537427.029669
2018-03-08_133037,23.53,26.55,1520537437.030241
2018-03-08_133047,23.52,26.57,1520537447.030813
2018-03-08_133057,23.53,26.55,1520537457.031385
2018-03-08_133107,23.52,26.63,1520537467.031957
2018-03-08_133117,23.53,26.57,1520537477.032529
2018-03-08_133127,23.53,26.61,1520537487.033101
2018-03-08_133137,23.52,26.58,1520537497.033673
2018-03-08_133147,23.53,26.62,1520537507.034245
2018-03-08_133157,23.53,26.68,1520537517.034817
2018-03-08_133207,23.52,26.58,1520537527.035389
2018-03-08_133217,23.52,26.68,1520537537.035961
2018-03-08_133227,23.52,26.65,1520537547.036533
2018-03-08_133237,23.52,26.72,1520537557.037105
2018-03-08_133247,23.52,26.71,1520537567.037677
2018-03-08_133257,23.52,26.68,1520537577.038249
2018-03-08_133307,23.52,26.65,1520537587.038821
2018-03-08_133317,23.52,26.69,1520537597.039393
2018-03-08_133327,23.52,26.72,1520537607.039965
2018-03-08_133337,23.54,26.69,1520537617.040537
2018-03-08_133347,23.52,26.71,1520537627.041109
2018-03-08_133357,23.54,26.78,1520537637.041681
2018-03-08_133407,23.50,26.75,1520537647.042253
2018-03-08_133417,23.52,26.77,1520537657.042825
2018-03-08_133427,23.52,26.74,1520537667.043397
2018-03-08_133437,23.52,26.77,1520537677.043969
2018-03-08_133447,23.53,26.78,1520537687.044541
2018-03-08_133457,23.52,26.81,1520537697.045113
2018-03-08_133507,23.53,26.82,1520537707.045685
2018-03-08_133517,23.52,26.84,1520537717.046257
2018-03-08_133527,23.53,26.79,1520537727.046829
2018-03-08_133537,23.53,26.78,1520537737.047401
2018-03-08_133547,23.52,26.81,1520537747.047973
2018-03-08_133557,23.50,26.85,1520537757.048545
2018-03-08_133607,23.53,26.89,1520537767.049117
2018-03-08_133617,23.54,26.85,1520537777.049689
2018-03-08_133627,23.50,26.85,1520537787.050261
2018-03-08_133637,23.53,26.85,1520537797.050833
2018-03-08_133647,23.52,26.89,1520537807.051405
2018-03-08_133657,23.52,26.89,1520537817.051977
2018-03-08_133707,23.53,26.88,1520537827.052549
2018-03-08_133717,23.53,26.88,1520537837.053121
2018-03-08_133727,23.54,26.92,1520537847.053693
2018-03-08_133737,23.53,26.91,1520537857.054265
2018-03-08_133747,23.54,26.89,1520537867.054837
2018-03-08_133757,23.54,26.91,1520537877.055409
2018-03-08_133807,23.53,26.89,1520537887.055981
2018-03-08_133817,23.52,26.91,1520537897.056553
2018-03-08_133827,23.52,26.91,1520537907.057125
2018-03-08_133837,23.53,26.94,1520537917.057697
2018-03-08_133847,23.53,26.89,1520537927.058269
2018-03-08_133857,23.50,26.91,1520537937.058841
2018-03-08_133907,23.53,26.91,1520537947.059413
2018-03-08_133917,23.53,26.87,1520537957.059985
2018-03-08_133927,23.53,26.89,1520537967.060557
2018-03-08_133937,23.53,26.87,1520537977.061129
2018-03-08_133947,23.53,26.87,1520537987.061701
2018-03-08_133957,23.54,26.92,1520537997.062273
2018-03-08_134007,23.53,26.91,1520538007.062845
2018-03-08_134017,23.56,26.86,1520538017.063417
2018-03-08_134027,23.52,26.88,1520538027.063989
2018-03-08_134037,23.54,26.91,1520538037.064561
2018-03-08_134047,23.52,26.89,1520538047.065133
2018-03-08_134057,23.53,26.89,1520538057.065705
2018-03-08_134107,23.54,26.85,1520538067.066277
2018-03-08_134117,23.53,26.87,1520538077.066849
2018-03-08_134127,23.54,26.85,1520538087.067421
2018-03-08_134137,23.53,26.85,1520538097.067993
2018-03-08_134147,23.53,26.85,1520538107.068565
2018-03-08_134157,23.54,26.84,1520538117.069137
2018-03-08_134207,23.52,26.82,1520538127.069709
2018-03-08_134217,23.50,26.82,1520538137.070281
2018-03-08_134227,23.54,26.82,1520538147.070853
2018-03-08_134237,23.54,26.78,1520538157.071425
2018-03-08_134247,23.50,26.79,1520538167.071997
2018-03-08_134257,23.54,26.74,1520538177.072569
2018-03-08_134307,23.52,26.78,1520538187.073141
2018-03-08_134317,23.53,26.74,1520538197.073713
2018-03-08_134327,23.53,26.72,1520538207.074285
2018-03-08_134337,23.49,26.66,1520538217.074857
2018-03-08_134347,23.52,26.69,1520538227.075429
2018-03-08_134357,23.52,26.72,1520538237.076001
2018-03-08_134407,23.52,26.68,1520538247.076573
2018-03-08_134417,23.52,26.65,1520538257.077145
2018-03-08_134427,23.53,26.69,1520538267.077717
2018-03-08_134437,23.50,26.65,1520538277.078289
2018-03-08_134447,23.50,26.63,1520538287.078861
2018-03-08_134457,23.50,26.67,1520538297.079433
2018-03-08_134507,23.50,26.62,1520538307.080005
2018-03-08_134517,23.50,26.64,1520538317.080577
2018-03-08_134527,23.52,26.61,1520538327.081149
2018-03-08_134537,23.50,26.58,1520538337.081721
2018-03-08_134547,23.49,26.64,1520538347.082293
2018-03-08_134557,23.50,26.58,1520538357.082865
2018-03-08_134607,23.50,26.57,1520538367.083437
2018-03-08_134617,23.49,26.52,1520538377.084009
2018-03-08_134627,23.50,26.45,1520538387.084581
2018-03-08_134637,23.50,26.50,1520538397.085153
2018-03-08_134647,23.50,26.49,1520538407.085725
2018-03-08_134657,23.50,26.48,1520538417.086297
2018-03-08_134707,23.50,26.44,1520538427.086869
2018-03-08_134717,23.50,26.47,1520538437.087441
2018-03-08_134727,23.50,26.40,1520538447.088013
2018-03-08_134737,23.49,26.45,1520538457.088585
2018-03-08_134747,23.52,26.41,1520538467.089157
2018-03-08_134757,23.52,26.35,1520538477.089729
2018-03-08_134807,23.52,26.34,1520538487.090301
2018-03-08_134817,23.50,26.35,1520538497.090873
2018-03-08_134827,23.50,26.41,1520538507.091445
2018-03-08_134837,23.53,26.32,1520538517.092017
2018-03-08_134847,23.50,26.34,1520538527.092589
2018-03-08_134857,23.49,26.32,1520538537.093161
2018-03-08_134907,23.48,26.29,1520538547.093733
2018-03-08_134917,23.50,26.32,1520538557.094305
