date, temp (C), RH (%), epoch time (s)
2018-04-10_102238,NaN,NaN\r,1523373758.2024796
2018-04-10_102248,NaN,NaN\r,1523373768.2124937
2018-04-10_102258,NaN,NaN\r,1523373778.2125077
