2018-03-11_000019,23.56,26.16,1520748019.256855
2018-03-11_000029,23.57,26.19,1520748029.257427
2018-03-11_000039,23.57,26.19,1520748039.257999
2018-03-11_000049,23.56,26.14,1520748049.258571
2018-03-11_000059,23.59,26.14,1520748059.259143
2018-03-11_000109,23.56,26.20,1520748069.259715
2018-03-11_000119,23.57,26.20,1520748079.260287
2018-03-11_000129,23.56,26.19,1520748089.260859
2018-03-11_000139,23.57,26.19,1520748099.261431
2018-03-11_000149,23.56,26.21,1520748109.262003
2018-03-11_000159,23.59,26.29,1520748119.262575
2018-03-11_000209,23.57,26.24,1520748129.263147
2018-03-11_000219,23.54,26.26,1520748139.263719
2018-03-11_000229,23.59,26.30,1520748149.264291
2018-03-11_000239,23.57,26.30,1520748159.264863
2018-03-11_000249,23.57,26.32,1520748169.265435
2018-03-11_000259,23.57,26.30,1520748179.266007
2018-03-11_000309,23.57,26.36,1520748189.266579
2018-03-11_000319,23.57,26.37,1520748199.267151
2018-03-11_000329,23.57,26.33,1520748209.267723
2018-03-11_000339,23.57,26.38,1520748219.268295
2018-03-11_000349,23.57,26.36,1520748229.268867
2018-03-11_000359,23.57,26.36,1520748239.269439
2018-03-11_000409,23.56,26.39,1520748249.270011
2018-03-11_000419,23.57,26.34,1520748259.270583
2018-03-11_000429,23.57,26.37,1520748269.272155
2018-03-11_000439,23.57,26.38,1520748279.272727
2018-03-11_000449,23.56,26.41,1520748289.273299
2018-03-11_000459,23.57,26.40,1520748299.273871
2018-03-11_000509,23.56,26.40,1520748309.274443
2018-03-11_000519,23.56,26.40,1520748319.275015
2018-03-11_000529,23.59,26.39,1520748329.275587
2018-03-11_000539,23.56,26.44,1520748339.276159
2018-03-11_000549,23.54,26.43,1520748349.276731
2018-03-11_000559,23.57,26.43,1520748359.277303
2018-03-11_000609,23.59,26.43,1520748369.277875
2018-03-11_000619,23.57,26.41,1520748379.278447
2018-03-11_000629,23.60,26.45,1520748389.279019
2018-03-11_000639,23.56,26.46,1520748399.279591
