date, temp (C), RH (%), epoch time (s)
2018-04-10_102339,NaN,NaN\r,1523373819.7616959
2018-04-10_102349,NaN,NaN\r,1523373829.7617104
2018-04-10_102359,NaN,NaN\r,1523373839.7617245
2018-04-10_102409,NaN,NaN\r,1523373849.7617383
