2018-03-13_000019,23.48,26.38,1520917219.789572
2018-03-13_000029,23.48,26.35,1520917229.790144
2018-03-13_000039,23.48,26.31,1520917239.790716
2018-03-13_000049,23.46,26.31,1520917249.791288
2018-03-13_000059,23.48,26.31,1520917259.79186
2018-03-13_000109,23.48,26.28,1520917269.792432
2018-03-13_000119,23.46,26.29,1520917279.793004
2018-03-13_000129,23.46,26.25,1520917289.793576
2018-03-13_000139,23.48,26.25,1520917299.794148
2018-03-13_000149,23.46,26.24,1520917309.79472
2018-03-13_000159,23.46,26.22,1520917319.795292
2018-03-13_000209,23.48,26.18,1520917329.795864
2018-03-13_000219,23.45,26.19,1520917339.796436
2018-03-13_000229,23.48,26.19,1520917349.797008
2018-03-13_000239,23.46,26.17,1520917359.79758
2018-03-13_000249,23.45,26.12,1520917369.798152
2018-03-13_000259,23.48,26.11,1520917379.798724
2018-03-13_000309,23.48,26.09,1520917389.799296
2018-03-13_000319,23.46,26.12,1520917399.799868
2018-03-13_000329,23.46,26.11,1520917409.80044
2018-03-13_000339,23.49,26.03,1520917419.801012
2018-03-13_000349,23.46,26.02,1520917429.801584
2018-03-13_000359,23.46,26.08,1520917439.802156
2018-03-13_000409,23.46,26.04,1520917449.802728
2018-03-13_000419,23.46,26.04,1520917459.8033
2018-03-13_000429,23.48,26.01,1520917469.803872
2018-03-13_000439,23.45,26.01,1520917479.804444
2018-03-13_000449,23.46,25.99,1520917489.805016
2018-03-13_000459,23.48,26.00,1520917499.805588
2018-03-13_000509,23.46,26.01,1520917509.80616
2018-03-13_000519,23.46,25.97,1520917519.806732
2018-03-13_000529,23.48,25.94,1520917529.807304
2018-03-13_000539,23.48,25.94,1520917539.807876
2018-03-13_000549,23.48,25.91,1520917549.808448
2018-03-13_000559,23.48,25.95,1520917559.80902
2018-03-13_000609,23.46,25.94,1520917569.809592
2018-03-13_000619,23.46,25.92,1520917579.810164
2018-03-13_000629,23.46,25.89,1520917589.810736
2018-03-13_000639,23.46,25.88,1520917599.811308
2018-03-13_000649,23.46,25.88,1520917609.81188
2018-03-13_000659,23.48,25.85,1520917619.812452
2018-03-13_000709,23.46,25.88,1520917629.813024
2018-03-13_000719,23.48,25.88,1520917639.813596
2018-03-13_000729,23.50,25.80,1520917649.814168
2018-03-13_000739,23.48,25.82,1520917659.81474
2018-03-13_000749,23.46,25.81,1520917669.815312
2018-03-13_000759,23.49,25.78,1520917679.815884
2018-03-13_000809,23.49,25.78,1520917689.816456
2018-03-13_000819,23.48,25.78,1520917699.817028
2018-03-13_000829,23.46,25.77,1520917709.8176
2018-03-13_000839,23.48,25.80,1520917719.818172
2018-03-13_000849,23.50,25.77,1520917729.818744
2018-03-13_000859,23.46,25.77,1520917739.819316
2018-03-13_000909,23.49,25.77,1520917749.819888
2018-03-13_000919,23.46,25.81,1520917759.82046
2018-03-13_000929,23.48,25.77,1520917769.821032
2018-03-13_000939,23.48,25.70,1520917779.821604
2018-03-13_000949,23.49,25.68,1520917789.822176
2018-03-13_000959,23.49,25.72,1520917799.822748
