1515780744.031242 	 4.00	129.00	2018-01-12 12:12:24
1515780753.151764 	 4.00	102.00	2018-01-12 12:12:33
1515780779.326261 	 4.00	117.00	2018-01-12 12:12:59
1515780788.813803 	 4.00	121.00	2018-01-12 12:13:08
1515780807.449869 	 4.00	121.00	2018-01-12 12:13:27
1515780815.49833 	 4.00	127.00	2018-01-12 12:13:35
1515780843.413926 	 4.00	118.00	2018-01-12 12:14:03
1515780850.230316 	 4.00	110.00	2018-01-12 12:14:10
1515780864.823151 	 4.00	125.00	2018-01-12 12:14:24
1515780883.061194 	 4.00	126.00	2018-01-12 12:14:43
1515780897.651029 	 4.00	128.00	2018-01-12 12:14:57
1515780922.373443 	 4.00	115.00	2018-01-12 12:15:22
1515780940.611486 	 4.00	115.00	2018-01-12 12:15:40
1515780942.43359 	 4.00	117.00	2018-01-12 12:15:42
1515780957.064427 	 4.00	124.00	2018-01-12 12:15:57
1515780974.233409 	 4.00	123.00	2018-01-12 12:16:14
1515780988.823243 	 4.00	121.00	2018-01-12 12:16:28
1515781018.83696 	 4.00	120.00	2018-01-12 12:16:58
1515781037.075003 	 4.00	120.00	2018-01-12 12:17:17
1515781038.902108 	 4.00	125.00	2018-01-12 12:17:18
1515781056.067089 	 4.00	112.00	2018-01-12 12:17:36
1515781073.949112 	 4.00	104.00	2018-01-12 12:17:53
1515781087.825906 	 4.00	116.00	2018-01-12 12:18:07
1515781105.170898 	 4.00	124.00	2018-01-12 12:18:25
1515781122.52089 	 4.00	111.00	2018-01-12 12:18:42
1515781138.932829 	 4.00	122.00	2018-01-12 12:18:58
1515781153.525664 	 4.00	502.00	2018-01-12 12:19:13
1515781169.581582 	 4.00	490.00	2018-01-12 12:19:29
1515781184.608442 	 4.00	486.00	2018-01-12 12:19:44
1515781200.31134 	 4.00	480.00	2018-01-12 12:20:00
1515781230.285054 	 4.00	482.00	2018-01-12 12:20:30
1515781245.807942 	 4.00	479.00	2018-01-12 12:20:45
1515781273.163507 	 4.00	492.00	2018-01-12 12:21:13
1515781274.809601 	 4.00	482.00	2018-01-12 12:21:14
1515781289.620448 	 4.00	475.00	2018-01-12 12:21:29
1515781306.60942 	 4.00	486.00	2018-01-12 12:21:46
1515781318.663109 	 4.00	490.00	2018-01-12 12:21:58
1515781334.052989 	 4.00	464.00	2018-01-12 12:22:14
1515781351.572991 	 4.00	463.00	2018-01-12 12:22:31
1515781365.448785 	 4.00	480.00	2018-01-12 12:22:45
1515781383.856838 	 4.00	480.00	2018-01-12 12:23:03
1515781395.385497 	 4.00	495.00	2018-01-12 12:23:15
1515781413.127512 	 4.00	479.00	2018-01-12 12:23:33
1515781429.543451 	 4.00	478.00	2018-01-12 12:23:49
1515781444.710319 	 4.00	494.00	2018-01-12 12:24:04
1515781489.750895 	 4.00	499.00	2018-01-12 12:24:49
1515781505.630803 	 4.00	490.00	2018-01-12 12:25:05
1515781519.863617 	 4.00	494.00	2018-01-12 12:25:19
1515781533.957423 	 4.00	477.00	2018-01-12 12:25:33
1515781548.947281 	 4.00	498.00	2018-01-12 12:25:48
1515781567.182324 	 4.00	498.00	2018-01-12 12:26:07
1515781579.952054 	 4.00	480.00	2018-01-12 12:26:19
1515781594.541888 	 4.00	490.00	2018-01-12 12:26:34
1515781611.710871 	 4.00	483.00	2018-01-12 12:26:51
1515781625.448656 	 4.00	484.00	2018-01-12 12:27:05
1515781640.832536 	 4.00	497.00	2018-01-12 12:27:20
1515781659.647612 	 4.00	497.00	2018-01-12 12:27:39
1515781661.294707 	 4.00	451.00	2018-01-12 12:27:41
1515781693.395543 	 4.00	455.00	2018-01-12 12:28:13
1515781694.736619 	 4.00	493.00	2018-01-12 12:28:14
1515781709.903487 	 4.00	458.00	2018-01-12 12:28:29
1515781725.606385 	 4.00	492.00	2018-01-12 12:28:45
1515781740.773252 	 4.00	482.00	2018-01-12 12:29:00
1515781755.362087 	 4.00	480.00	2018-01-12 12:29:15
1515781771.774026 	 4.00	496.00	2018-01-12 12:29:31
1515781786.940893 	 4.00	490.00	2018-01-12 12:29:46
1515781801.353717 	 4.00	492.00	2018-01-12 12:30:01
