Straw Id,   Timestamp,    Worker ID,     Workstation Id,  Resistance(Ohms),  Temp(F),  Humidity(%), Measurement Type, Pass/Fail 
st00013, 2018/01/18 12:30:48, vk_ambrose, 1, inf, 71.2, 25, inside-inside, fail
st00013, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00013, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00013, 2018/01/18 12:30:49, vk_ambrose, 1, inf, 71.2, 25, outside-outside, fail
st00014, 2018/01/18 12:17:29, vk_ambrose, 1, 245.18711305538687, 71.2, 25, inside-inside, pass
st00014, 2018/01/18 12:30:49, vk_ambrose, 1, 208.72031624314224, 71.2, 25, inside-outside, fail
st00014, 2018/01/18 12:30:50, vk_ambrose, 1, 119.53180135743759, 71.2, 25, outside-inside, fail
st00014, 2018/01/18 12:20:08, vk_ambrose, 1, 133.88025307274694, 71.2, 25, outside-outside, pass
st00015, 2018/01/18 12:16:10, vk_ambrose, 1, 235.29180503867542, 71.2, 25, inside-inside, pass
st00015, 2018/01/18 12:17:30, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00015, 2018/01/18 12:17:31, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00015, 2018/01/18 12:17:31, vk_ambrose, 1, 123.32673041674366, 71.2, 25, outside-outside, pass
st00016, 2018/01/18 12:16:11, vk_ambrose, 1, 225.30708537006865, 71.2, 25, inside-inside, pass
st00016, 2018/01/18 12:16:11, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00016, 2018/01/18 12:16:11, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00016, 2018/01/18 12:17:32, vk_ambrose, 1, 120.9350231339331, 71.2, 25, outside-outside, pass
st00017, 2018/01/18 12:20:39, vk_ambrose, 1, 228.64553002566583, 71.2, 25, inside-inside, pass
st00017, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00017, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00017, 2018/01/18 12:21:20, vk_ambrose, 1, 121.0905341094736, 71.2, 25, outside-outside, pass
st00018, 2018/01/18 12:20:07, vk_ambrose, 1, 168.89845618557422, 71.2, 25, inside-inside, pass
st00018, 2018/01/18 12:16:09, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00018, 2018/01/18 12:16:09, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00018, 2018/01/18 12:17:30, vk_ambrose, 1, 134.03527756402957, 71.2, 25, outside-outside, pass
st00019, 2018/01/18 12:16:10, vk_ambrose, 1, 177.4406019674259, 71.2, 25, inside-inside, pass
st00019, 2018/01/18 12:16:10, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00019, 2018/01/18 12:16:10, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00019, 2018/01/18 12:17:31, vk_ambrose, 1, 121.14165138963278, 71.2, 25, outside-outside, pass
st00020, 2018/01/18 12:20:10, vk_ambrose, 1, 242.5418509858984, 71.2, 25, inside-inside, pass
st00020, 2018/01/18 12:20:10, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00020, 2018/01/18 12:20:10, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00020, 2018/01/18 12:16:12, vk_ambrose, 1, 122.46563713738243, 71.2, 25, outside-outside, pass
st00021, 2018/01/18 12:30:48, vk_ambrose, 1, 99.41429592597171, 71.2, 25, inside-inside, fail
st00021, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00021, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00021, 2018/01/18 12:16:08, vk_ambrose, 1, 134.36629514673194, 71.2, 25, outside-outside, pass
st00022, 2018/01/18 12:20:40, vk_ambrose, 1, 238.36631884031442, 71.2, 25, inside-inside, pass
st00022, 2018/01/18 12:16:09, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00022, 2018/01/18 12:16:09, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00022, 2018/01/18 12:30:50, vk_ambrose, 1, inf, 71.2, 25, outside-outside, fail
st00023, 2018/01/18 12:16:10, vk_ambrose, 1, 168.86031186781224, 71.2, 25, inside-inside, pass
st00023, 2018/01/18 12:16:10, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00023, 2018/01/18 12:16:10, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00023, 2018/01/18 12:20:42, vk_ambrose, 1, 147.52398163448106, 71.2, 25, outside-outside, pass
st00024, 2018/01/18 12:16:11, vk_ambrose, 1, 234.33843363738583, 71.2, 25, inside-inside, pass
st00024, 2018/01/18 12:16:11, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00024, 2018/01/18 12:16:11, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00024, 2018/01/18 12:16:12, vk_ambrose, 1, 130.80329146645522, 71.2, 25, outside-outside, pass
st00025, 2018/01/18 12:30:48, vk_ambrose, 1, 115.11728271453535, 71.2, 25, inside-inside, fail
st00025, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00025, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00025, 2018/01/18 12:20:07, vk_ambrose, 1, 126.85004777298127, 71.2, 25, outside-outside, pass
st00026, 2018/01/18 12:30:49, vk_ambrose, 1, 81.46970355683675, 71.2, 25, inside-inside, fail
st00026, 2018/01/18 12:16:09, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00026, 2018/01/18 12:16:09, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00026, 2018/01/18 12:16:09, vk_ambrose, 1, 125.00685980524281, 71.2, 25, outside-outside, pass
st00027, 2018/01/18 12:21:21, vk_ambrose, 1, 244.55836166061124, 71.2, 25, inside-inside, pass
st00027, 2018/01/18 12:16:10, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00027, 2018/01/18 12:16:10, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00027, 2018/01/18 12:17:31, vk_ambrose, 1, 129.00093232300628, 71.2, 25, outside-outside, pass
st00028, 2018/01/18 12:30:51, vk_ambrose, 1, 86.67198563092666, 71.2, 25, inside-inside, fail
st00028, 2018/01/18 12:30:51, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00028, 2018/01/18 12:16:11, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00028, 2018/01/18 12:17:32, vk_ambrose, 1, 129.32569014792819, 71.2, 25, outside-outside, pass
st00029, 2018/01/18 12:20:39, vk_ambrose, 1, 239.65187806765198, 71.2, 25, inside-inside, pass
st00029, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00029, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00029, 2018/01/18 12:17:29, vk_ambrose, 1, 140.09894258933173, 71.2, 25, outside-outside, pass
st00030, 2018/01/18 12:20:40, vk_ambrose, 1, 230.1113172167698, 71.2, 25, inside-inside, pass
st00030, 2018/01/18 12:16:09, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00030, 2018/01/18 12:16:09, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00030, 2018/01/18 12:16:09, vk_ambrose, 1, 135.3331693948865, 71.2, 25, outside-outside, pass
st00031, 2018/01/18 12:30:50, vk_ambrose, 1, 96.84175938009491, 71.2, 25, inside-inside, fail
st00031, 2018/01/18 12:16:10, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00031, 2018/01/18 12:16:10, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00031, 2018/01/18 12:16:10, vk_ambrose, 1, 144.68765032369691, 71.2, 25, outside-outside, pass
st00032, 2018/01/18 12:17:31, vk_ambrose, 1, 232.74583950411431, 71.2, 25, inside-inside, pass
st00032, 2018/01/18 12:16:11, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00032, 2018/01/18 12:16:11, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00032, 2018/01/18 12:21:23, vk_ambrose, 1, 130.60628426547152, 71.2, 25, outside-outside, pass
st00033, 2018/01/18 12:16:07, vk_ambrose, 1, 232.76345137862904, 71.2, 25, inside-inside, pass
st00033, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00033, 2018/01/18 12:16:08, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00033, 2018/01/18 12:20:07, vk_ambrose, 1, 124.18491802816754, 71.2, 25, outside-outside, pass
st00034, 2018/01/18 12:30:49, vk_ambrose, 1, 334.8202205384542, 71.2, 25, inside-inside, fail
st00034, 2018/01/18 12:16:09, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00034, 2018/01/18 12:16:09, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00034, 2018/01/18 12:21:21, vk_ambrose, 1, 133.6991886326544, 71.2, 25, outside-outside, pass
st00035, 2018/01/18 12:30:50, vk_ambrose, 1, 78.61768058106128, 71.2, 25, inside-inside, fail
st00035, 2018/01/18 12:16:10, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00035, 2018/01/18 12:16:10, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00035, 2018/01/18 12:17:31, vk_ambrose, 1, 136.461922914561, 71.2, 25, outside-outside, pass
st00036, 2018/01/18 12:21:22, vk_ambrose, 1, 229.93765770275127, 71.2, 25, inside-inside, pass
st00036, 2018/01/18 12:16:11, vk_ambrose, 1, inf, 71.2, 25, inside-outside, pass
st00036, 2018/01/18 12:16:11, vk_ambrose, 1, inf, 71.2, 25, outside-inside, pass
st00036, 2018/01/18 12:17:32, vk_ambrose, 1, 120.34613933169112, 71.2, 25, outside-outside, pass
