Straw Id,   Timestamp,    Worker ID,     Workstation Id,  Resistance(Ohms),  Temp(F),  Humidity(%), Measurement Type, Pass/Fail 
st00637, 2017/09/26 09:06:04, wb-ambrose01, wbs001, 198.49559288962035, 72.9, 51, inside-inside, pass
st00637, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00637, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00637, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 145.86283546383487, 72.9, 51, outside-outside, pass
st00638, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 287.05670110461585, 72.9, 51, inside-inside, fail
st00638, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00638, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00638, 2017/09/26 09:06:06, wb-ambrose01, wbs001, 158.62810864835654, 72.9, 51, outside-outside, fail
st00639, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 352.779111417471, 72.9, 51, inside-inside, fail
st00639, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00639, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00639, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 158.3126887234571, 72.9, 51, outside-outside, fail
st00640, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 285.9941855779359, 72.9, 51, inside-inside, fail
st00640, 2017/09/26 09:06:08, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00640, 2017/09/26 09:06:08, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00640, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 98.92589788807646, 72.9, 51, outside-outside, pass
st00641, 2017/09/26 09:06:04, wb-ambrose01, wbs001, 260.9985294117646, 72.9, 51, inside-inside, fail
st00641, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00641, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00641, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 99.74460773561304, 72.9, 51, outside-outside, pass
st00642, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 299.73333333333323, 72.9, 51, inside-inside, fail
st00642, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00642, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00642, 2017/09/26 09:06:06, wb-ambrose01, wbs001, 135.48652327569994, 72.9, 51, outside-outside, pass
st00643, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 191.6521094855591, 72.9, 51, inside-inside, pass
st00643, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00643, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00643, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 115.90254285858441, 72.9, 51, outside-outside, pass
st00644, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 178.37745084117904, 72.9, 51, inside-inside, pass
st00644, 2017/09/26 09:06:08, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00644, 2017/09/26 09:06:08, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00644, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 136.56725663716793, 72.9, 51, outside-outside, pass
st00645, 2017/09/26 09:06:04, wb-ambrose01, wbs001, 185.05427516553812, 72.9, 51, inside-inside, pass
st00645, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00645, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00645, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 115.67893035242065, 72.9, 51, outside-outside, pass
st00646, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 228.4491048963169, 72.9, 51, inside-inside, pass
st00646, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00646, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00646, 2017/09/26 09:06:06, wb-ambrose01, wbs001, 92.20143662784415, 72.9, 51, outside-outside, pass
st00647, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 177.70894402476716, 72.9, 51, inside-inside, pass
st00647, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00647, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00647, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 102.14506162394713, 72.9, 51, outside-outside, pass
st00648, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 190.41221017389802, 72.9, 51, inside-inside, pass
st00648, 2017/09/26 09:06:08, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00648, 2017/09/26 09:06:08, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00648, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 142.1326750100087, 72.9, 51, outside-outside, pass
st00649, 2017/09/26 09:06:04, wb-ambrose01, wbs001, 233.54763119979611, 72.9, 51, inside-inside, pass
st00649, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00649, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00649, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 83.28862447706359, 72.9, 51, outside-outside, pass
st00650, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 158.39448037562033, 72.9, 51, inside-inside, pass
st00650, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00650, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00650, 2017/09/26 09:06:06, wb-ambrose01, wbs001, 66.05649334655135, 72.9, 51, outside-outside, pass
st00651, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 158.41338100729928, 72.9, 51, inside-inside, pass
st00651, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00651, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00651, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 114.52807514539228, 72.9, 51, outside-outside, pass
st00652, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 208.38781448406934, 72.9, 51, inside-inside, pass
st00652, 2017/09/26 09:06:08, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00652, 2017/09/26 09:06:08, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00652, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 113.26572302682189, 72.9, 51, outside-outside, pass
st00653, 2017/09/26 09:06:04, wb-ambrose01, wbs001, 207.29049818358624, 72.9, 51, inside-inside, pass
st00653, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00653, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00653, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 96.51347641374537, 72.9, 51, outside-outside, pass
st00654, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 201.3119783146198, 72.9, 51, inside-inside, pass
st00654, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00654, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00654, 2017/09/26 09:06:06, wb-ambrose01, wbs001, 87.6507918205711, 72.9, 51, outside-outside, pass
st00655, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 209.364609767836, 72.9, 51, inside-inside, pass
st00655, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00655, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00655, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 238.83236994219646, 72.9, 51, outside-outside, fail
st00656, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 233.86415257978996, 72.9, 51, inside-inside, pass
st00656, 2017/09/26 09:06:08, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00656, 2017/09/26 09:06:08, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00656, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 165.88384754990932, 72.9, 51, outside-outside, fail
st00657, 2017/09/26 09:06:04, wb-ambrose01, wbs001, 252.03166172044507, 72.9, 51, inside-inside, fail
st00657, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00657, 2017/09/26 09:06:05, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00657, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 99.35319682357749, 72.9, 51, outside-outside, pass
st00658, 2017/09/26 09:06:05, wb-ambrose01, wbs001, 242.5742333583877, 72.9, 51, inside-inside, pass
st00658, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00658, 2017/09/26 09:06:06, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00658, 2017/09/26 09:06:06, wb-ambrose01, wbs001, 125.33482011838288, 72.9, 51, outside-outside, pass
st00659, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 228.66635495362453, 72.9, 51, inside-inside, pass
st00659, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, inside-outside, pass
st00659, 2017/09/26 09:06:07, wb-ambrose01, wbs001, inf, 72.9, 51, outside-inside, pass
st00659, 2017/09/26 09:06:07, wb-ambrose01, wbs001, 74.4810390272902, 72.9, 51, outside-outside, pass
st00660, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 259.65472486210916, 72.9, 51, inside-inside, fail
st00660, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 234.79967326311896, 72.9, 51, inside-outside, fail
st00660, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 100.5507029212331, 72.9, 51, outside-inside, fail
st00660, 2017/09/26 09:06:08, wb-ambrose01, wbs001, 118.0705798665121, 72.9, 51, outside-outside, pass
