Straw Id,   Timestamp,    Worker ID,     Workstation Id,  Resistance(Ohms),  Temp(F),  Humidity(%), Measurement Type, Pass/Fail 
st00323, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00318, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00317, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, 77.11737957709886, 73.2, 48, outside-outside, pass
st00328, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00330, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 117.96526724124453, 73.2, 48, outside-outside, pass
st00323, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00323, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 247.9567883024876, 73.2, 48, inside-inside, pass
st00317, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00318, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00334, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00335, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 106.67322539253234, 73.2, 48, outside-inside, fail
st00322, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 186.76327886041184, 73.2, 48, inside-outside, fail
st00331, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 159.47698555956686, 73.2, 48, outside-outside, fail
st00315, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00321, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00320, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00326, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 76.7442078138269, 73.2, 48, outside-outside, pass
st00318, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 34.50900557070156, 73.2, 48, outside-outside, fail
st00336, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00326, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 242.41064057742892, 73.2, 48, inside-inside, pass
st00331, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 204.76169405083067, 73.2, 48, inside-inside, pass
st00315, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 139.30508785719064, 73.2, 48, outside-outside, pass
st00329, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00316, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, 283.3919614712214, 73.2, 48, inside-inside, fail
st00324, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00330, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 150.08669223183705, 73.2, 48, inside-inside, pass
st00332, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00327, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00324, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00326, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 78.58496819974692, 73.2, 48, outside-inside, fail
st00321, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00318, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 253.5233918128655, 73.2, 48, inside-inside, fail
st00334, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 147.91216760995565, 73.2, 48, outside-outside, pass
st00329, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, 78.18830989914653, 73.2, 48, outside-outside, pass
st00329, 2017/09/20 15:34:56, wb-ckampa01, wsb-001, 216.39289764755324, 73.2, 48, inside-inside, pass
st00314, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00329, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00333, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, 72.27367743825675, 73.2, 48, outside-outside, pass
st00313, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, 141.66624762259443, 73.2, 48, outside-outside, pass
st00321, 2017/09/20 15:34:56, wb-ckampa01, wsb-001, 219.45171530970936, 73.2, 48, inside-inside, pass
st00332, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, 188.0394360918561, 73.2, 48, inside-inside, pass
st00327, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00313, 2017/09/20 15:34:56, wb-ckampa01, wsb-001, 260.9451814936472, 73.2, 48, inside-inside, fail
st00322, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00335, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 108.14625361715889, 73.2, 48, outside-outside, pass
st00315, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00319, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 61.06646753944352, 73.2, 48, outside-outside, pass
st00331, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00335, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 224.02006143420698, 73.2, 48, inside-inside, pass
st00316, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00327, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 236.80674420343593, 73.2, 48, inside-inside, pass
st00316, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00314, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 149.98649884487332, 73.2, 48, outside-outside, pass
st00328, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, 210.67157639861767, 73.2, 48, inside-inside, pass
st00335, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 228.66635495362453, 73.2, 48, inside-outside, fail
st00333, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00317, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00330, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00334, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 230.75590437099754, 73.2, 48, inside-inside, pass
st00314, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 266.3045984717786, 73.2, 48, inside-inside, fail
st00314, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00324, 2017/09/20 15:35:01, wb-ckampa01, wsb-001, 60.97601039789407, 73.2, 48, outside-outside, pass
st00321, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, 96.17698057165859, 73.2, 48, outside-outside, pass
st00326, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00313, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00322, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 197.75076480309752, 73.2, 48, inside-inside, pass
st00319, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00316, 2017/09/20 15:35:01, wb-ckampa01, wsb-001, 161.10964420472152, 73.2, 48, outside-outside, fail
st00320, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, 185.08274616103932, 73.2, 48, inside-inside, pass
st00322, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, 109.8800161033314, 73.2, 48, outside-outside, pass
st00333, 2017/09/20 15:34:56, wb-ckampa01, wsb-001, 205.35357457748387, 73.2, 48, inside-inside, pass
st00332, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00324, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, 143.98263891468804, 73.2, 48, inside-inside, fail
st00323, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 42.04176967897132, 73.2, 48, outside-outside, fail
st00320, 2017/09/20 15:35:01, wb-ckampa01, wsb-001, 130.47315140845063, 73.2, 48, outside-outside, pass
st00327, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 108.82095437704066, 73.2, 48, outside-outside, pass
st00325, 2017/09/20 15:34:56, wb-ckampa01, wsb-001, 212.08383513010745, 73.2, 48, inside-inside, pass
st00319, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00319, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 119.1833551166925, 73.2, 48, inside-inside, fail
st00317, 2017/09/20 15:34:56, wb-ckampa01, wsb-001, 203.54915730337075, 73.2, 48, inside-inside, pass
st00325, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, 98.24064167506043, 73.2, 48, outside-outside, pass
st00334, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00332, 2017/09/20 15:35:01, wb-ckampa01, wsb-001, 142.7264234875446, 73.2, 48, outside-outside, pass
st00336, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00331, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00325, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00336, 2017/09/20 15:35:01, wb-ckampa01, wsb-001, 69.94213806137441, 73.2, 48, outside-outside, pass
st00336, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, 252.3831984732073, 73.2, 48, inside-inside, fail
st00313, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00330, 2017/09/20 15:34:58, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00325, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00328, 2017/09/20 15:35:01, wb-ckampa01, wsb-001, 123.20397856255636, 73.2, 48, outside-outside, pass
st00328, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00333, 2017/09/20 15:34:57, wb-ckampa01, wsb-001, inf, 73.2, 48, outside-inside, pass
st00320, 2017/09/20 15:35:00, wb-ckampa01, wsb-001, inf, 73.2, 48, inside-outside, pass
st00315, 2017/09/20 15:34:59, wb-ckampa01, wsb-001, 238.4262064486834, 73.2, 48, inside-inside, pass
