Straw Id,   Timestamp,    Worker ID,     Workstation Id,  Resistance(Ohms),  Temp(F),  Humidity(%), Measurement Type, Pass/Fail 
st00853, 2017/11/07 09:11:09, WK-CKAMPA01, WSB-01,198.9750016,73.2,25, inside-inside, pass
st00853, 2017/11/07 09:05:54, WK-CKAMPA01, WSB-01, inf,73.2,25, inside-outside, pass
st00853, 2017/11/07 09:05:55, WK-CKAMPA01, WSB-01, inf,73.2,25, outside-inside, pass
st00853, 2017/11/07 09:05:55, WK-CKAMPA01, WSB-01,114.5247525,73.2,25, outside-outside, pass
st00854, 2017/11/07 09:05:53, WK-CKAMPA01, WSB-01,163.4684842,73.2,25, inside-inside, pass
st00854, 2017/11/07 09:05:53, WK-CKAMPA01, WSB-01, inf,73.2,25, inside-outside, pass
st00854, 2017/11/07 09:05:54, WK-CKAMPA01, WSB-01, inf,73.2,25, outside-inside, pass
st00854, 2017/11/07 09:05:54, WK-CKAMPA01, WSB-01,108.6953369,73.2,25, outside-outside, pass
st00855, 2017/11/07 09:05:52, WK-CKAMPA01, WSB-01,156.8988369,73.2,25, inside-inside, pass
st00855, 2017/11/07 09:05:52, WK-CKAMPA01, WSB-01, inf,73.2,25, inside-outside, pass
st00855, 2017/11/07 09:05:52, WK-CKAMPA01, WSB-01, inf,73.2,25, outside-inside, pass
st00855, 2017/11/07 09:05:53, WK-CKAMPA01, WSB-01,120.242296,73.2,25, outside-outside, pass
st00856, 2017/11/07 09:05:51, WK-CKAMPA01, WSB-01,160.6469353,73.2,25, inside-inside, pass
st00856, 2017/11/07 09:08:23, WK-CKAMPA01, WSB-01, inf,73.2,25, inside-outside, pass
st00856, 2017/11/07 09:05:51, WK-CKAMPA01, WSB-01, inf,73.2,25, outside-inside, pass
st00856, 2017/11/07 09:08:24, WK-CKAMPA01, WSB-01,125.045733,73.2,25, outside-outside, pass
st00857, 2017/11/07 09:05:54, WK-CKAMPA01, WSB-01,228.0529927,73.2,25, inside-inside, pass
st00857, 2017/11/07 09:05:54, WK-CKAMPA01, WSB-01, inf,73.2,25, inside-outside, pass
st00857, 2017/11/07 09:05:55, WK-CKAMPA01, WSB-01, inf,73.2,25, outside-inside, pass
st00857, 2017/11/07 09:08:27, WK-CKAMPA01, WSB-01,144.7138048,73.2,25, outside-outside, pass
st00858, 2017/11/07 09:05:53, WK-CKAMPA01, WSB-01,156.7479835,73.2,25, inside-inside, pass
st00858, 2017/11/07 09:05:53, WK-CKAMPA01, WSB-01, inf,73.2,25, inside-outside, pass
