Straw Id,   Timestamp,    Worker ID,     Workstation Id,  Resistance(Ohms),  Temp(F),  Humidity(%), Measurement Type, Pass/Fail 
st00614, 2017/09/20 15:22:34, wb-ckampa01, wsb-001, inf, 73.1, 48, outside-inside, pass
st00634, 2017/09/20 15:22:34, wb-ckampa01, wsb-001, inf, 73.1, 48, outside-inside, pass
st00619, 2017/09/20 15:22:35, wb-ckampa01, wsb-001, inf, 73.1, 48, inside-outside, pass
st00629, 2017/09/20 15:22:34, wb-ckampa01, wsb-001, 125.25066935709384, 73.1, 48, outside-outside, pass
st00629, 2017/09/20 15:22:33, wb-ckampa01, wsb-001, inf, 73.1, 48, inside-outside, pass
st00636, 2017/09/20 15:23:03, wb-ckampa01, wsb-001, 139.01857072414418, 73.1, 48, outside-outside, pass
st00620, 2017/09/20 15:22:36, wb-ckampa01, wsb-001, inf, 73.1, 48, inside-outside, pass
st00626, 2017/09/20 15:23:00, wb-ckampa01, wsb-001, 242.41064057742892, 73.1, 48, inside-inside, pass
st00617, 2017/09/20 15:22:59, wb-ckampa01, wsb-001, 273.6544554455446, 73.1, 48, inside-inside, fail
st00627, 2017/09/20 15:23:01, wb-ckampa01, wsb-001, 271.3126753807517, 73.1, 48, inside-inside, fail
st00616, 2017/09/20 15:23:02, wb-ckampa01, wsb-001, 270.5330177859954, 73.1, 48, inside-inside, fail
st00623, 2017/09/20 15:23:02, wb-ckampa01, wsb-001, 60.04685067110847, 73.1, 48, outside-outside, pass
st00628, 2017/09/20 15:23:03, wb-ckampa01, wsb-001, 171.32154373238086, 73.1, 48, outside-outside, fail
st00617, 2017/09/20 15:22:33, wb-ckampa01, wsb-001, inf, 73.1, 48, outside-inside, pass
st00624, 2017/09/20 15:22:36, wb-ckampa01, wsb-001, inf, 73.1, 48, inside-outside, pass
st00635, 2017/09/20 15:22:35, wb-ckampa01, wsb-001, inf, 73.1, 48, outside-inside, pass
st00621, 2017/09/20 15:22:33, wb-ckampa01, wsb-001, inf, 73.1, 48, outside-inside, pass
st00618, 2017/09/20 15:22:34, wb-ckampa01, wsb-001, inf, 73.1, 48, inside-outside, pass
st00626, 2017/09/20 15:22:34, wb-ckampa01, wsb-001, inf, 73.1, 48, inside-outside, pass
