Straw Id,   Timestamp,    Worker ID,     Workstation Id,  Resistance(Ohms),  Temp(F),  Humidity(%), Measurement Type, Pass/Fail 
st00637, 2017/09/26 09:00:06, wb-ambrose01, wsb001, 317.0029726471925, 72.9, 51, inside-inside, fail
st00637, 2017/09/26 09:00:06, wb-ambrose01, wsb001, inf, 72.9, 51, inside-outside, pass
st00637, 2017/09/26 09:00:06, wb-ambrose01, wsb001, inf, 72.9, 51, outside-inside, pass
st00637, 2017/09/26 09:00:07, wb-ambrose01, wsb001, 147.97231034673194, 72.9, 51, outside-outside, pass
st00638, 2017/09/26 09:00:07, wb-ambrose01, wsb001, 292.3480738874907, 72.9, 51, inside-inside, fail
st00638, 2017/09/26 09:00:07, wb-ambrose01, wsb001, inf, 72.9, 51, inside-outside, pass
st00638, 2017/09/26 09:00:07, wb-ambrose01, wsb001, inf, 72.9, 51, outside-inside, pass
st00638, 2017/09/26 09:00:08, wb-ambrose01, wsb001, 196.7938750798782, 72.9, 51, outside-outside, fail
st00639, 2017/09/26 09:00:08, wb-ambrose01, wsb001, 382.35896710756435, 72.9, 51, inside-inside, fail
st00639, 2017/09/26 09:00:08, wb-ambrose01, wsb001, inf, 72.9, 51, inside-outside, pass
st00639, 2017/09/26 09:00:08, wb-ambrose01, wsb001, inf, 72.9, 51, outside-inside, pass
st00639, 2017/09/26 09:00:09, wb-ambrose01, wsb001, 145.57379014524065, 72.9, 51, outside-outside, pass
st00640, 2017/09/26 09:00:09, wb-ambrose01, wsb001, 270.5330177859954, 72.9, 51, inside-inside, fail
st00640, 2017/09/26 09:00:09, wb-ambrose01, wsb001, inf, 72.9, 51, inside-outside, pass
st00640, 2017/09/26 09:00:09, wb-ambrose01, wsb001, inf, 72.9, 51, outside-inside, pass
st00640, 2017/09/26 09:00:10, wb-ambrose01, wsb001, 327.31136779478055, 72.9, 51, outside-outside, fail
st00641, 2017/09/26 09:00:06, wb-ambrose01, wsb001, 291.7996987951807, 72.9, 51, inside-inside, fail
st00641, 2017/09/26 09:00:06, wb-ambrose01, wsb001, inf, 72.9, 51, inside-outside, pass
st00641, 2017/09/26 09:00:06, wb-ambrose01, wsb001, inf, 72.9, 51, outside-inside, pass
st00641, 2017/09/26 09:00:07, wb-ambrose01, wsb001, 59.59952551889421, 72.9, 51, outside-outside, pass
st00642, 2017/09/26 09:00:07, wb-ambrose01, wsb001, 360.98837209302314, 72.9, 51, inside-inside, fail
st00642, 2017/09/26 09:00:07, wb-ambrose01, wsb001, inf, 72.9, 51, inside-outside, pass
st00642, 2017/09/26 09:00:07, wb-ambrose01, wsb001, inf, 72.9, 51, outside-inside, pass
st00642, 2017/09/26 09:00:08, wb-ambrose01, wsb001, 84.42368517831903, 72.9, 51, outside-outside, pass
st00643, 2017/09/26 09:00:08, wb-ambrose01, wsb001, 133.34900885403044, 72.9, 51, inside-inside, fail
st00643, 2017/09/26 09:00:08, wb-ambrose01, wsb001, inf, 72.9, 51, inside-outside, pass
st00643, 2017/09/26 09:00:08, wb-ambrose01, wsb001, inf, 72.9, 51, outside-inside, pass
st00643, 2017/09/26 09:00:09, wb-ambrose01, wsb001, 20.310021850370674, 72.9, 51, outside-outside, fail
st00644, 2017/09/26 09:00:09, wb-ambrose01, wsb001, 212.70695682010438, 72.9, 51, inside-inside, pass
st00644, 2017/09/26 09:00:09, wb-ambrose01, wsb001, inf, 72.9, 51, inside-outside, pass
st00644, 2017/09/26 09:00:09, wb-ambrose01, wsb001, inf, 72.9, 51, outside-inside, pass
st00644, 2017/09/26 09:00:10, wb-ambrose01, wsb001, 132.49735449735442, 72.9, 51, outside-outside, pass
st00645, 2017/09/26 09:00:06, wb-ambrose01, wsb001, 198.56948983635812, 72.9, 51, inside-inside, pass
st00645, 2017/09/26 09:00:06, wb-ambrose01, wsb001, inf, 72.9, 51, inside-outside, pass
st00645, 2017/09/26 09:00:06, wb-ambrose01, wsb001, inf, 72.9, 51, outside-inside, pass
st00645, 2017/09/26 09:00:07, wb-ambrose01, wsb001, 121.66856026680455, 72.9, 51, outside-outside, pass
