0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
598,31
451,11
627,25
588,20
649,16
544,8
600,8
534,11
594,8
612,6
606,6
594,10
515,8
583,10
601,8
557,6
510,8
550,6
559,9
527,6
567,7
544,6
572,8
561,7
578,6
