1515092878.544614 	 1.00	428.00	2018-01-04 13:07:58
1515092890.606639 	 1.00	422.00	2018-01-04 13:08:10
1515092919.810682 	 1.00	440.00	2018-01-04 13:08:39
1515092935.524707 	 1.00	432.00	2018-01-04 13:08:55
1515092964.806749 	 1.00	438.00	2018-01-04 13:09:24
1515092980.168772 	 1.00	426.00	2018-01-04 13:09:40
1515092994.588805 	 1.00	438.00	2018-01-04 13:09:54
1515093009.948826 	 1.00	422.00	2018-01-04 13:10:09
1515093024.722849 	 1.00	442.00	2018-01-04 13:10:24
1515093055.446895 	 1.00	439.00	2018-01-04 13:10:55
1515093070.626916 	 1.00	416.00	2018-01-04 13:11:10
1515093099.912961 	 1.00	432.00	2018-01-04 13:11:39
1515093129.337004 	 1.00	427.00	2018-01-04 13:12:09
1515093146.27103 	 1.00	428.00	2018-01-04 13:12:26
1515093159.653054 	 1.00	442.00	2018-01-04 13:12:39
1515093175.225077 	 1.00	436.00	2018-01-04 13:12:55
1515093189.827099 	 1.00	440.00	2018-01-04 13:13:09
1515093204.58712 	 1.00	438.00	2018-01-04 13:13:24
1515093235.283217 	 1.00	425.00	2018-01-04 13:13:55
1515093249.887241 	 1.00	441.00	2018-01-04 13:14:09
1515093283.723292 	 1.00	427.00	2018-01-04 13:14:43
1515093309.703328 	 1.00	435.00	2018-01-04 13:15:09
1515093324.30535 	 1.00	428.00	2018-01-04 13:15:24
