2018-04-06_000016,24.49,23.76,1522990816.3517895
2018-04-06_000026,24.51,23.80,1522990826.3518035
2018-04-06_000036,24.49,23.79,1522990836.3518178
2018-04-06_000046,24.48,23.81,1522990846.3518314
2018-04-06_000056,24.48,23.77,1522990856.3518457
2018-04-06_000106,24.49,23.77,1522990866.3518598
2018-04-06_000116,24.51,23.81,1522990876.3518736
2018-04-06_000126,24.52,23.77,1522990886.3518877
2018-04-06_000136,24.48,23.73,1522990896.3519018
2018-04-06_000146,24.49,23.74,1522990906.3519156
2018-04-06_000156,24.48,23.72,1522990916.3519297
2018-04-06_000206,24.49,23.76,1522990926.3519437
2018-04-06_000216,24.49,23.79,1522990936.3519576
2018-04-06_000226,24.51,23.73,1522990946.3519716
2018-04-06_000236,24.49,23.73,1522990956.3519857
2018-04-06_000246,24.51,23.73,1522990966.3519995
2018-04-06_000256,24.49,23.72,1522990976.3520136
2018-04-06_000306,24.49,23.69,1522990986.3520277
2018-04-06_000316,24.51,23.67,1522990996.3520415
2018-04-06_000326,24.51,23.73,1522991006.3520555
2018-04-06_000336,24.51,23.73,1522991016.3520696
2018-04-06_000346,24.49,23.66,1522991026.3520837
2018-04-06_000356,24.49,23.65,1522991036.3520975
2018-04-06_000406,24.49,23.69,1522991046.3521116
2018-04-06_000416,24.49,23.72,1522991056.3521256
2018-04-06_000426,24.52,23.69,1522991066.3521395
2018-04-06_000436,24.51,23.62,1522991076.3521535
2018-04-06_000446,24.49,23.62,1522991086.3521676
2018-04-06_000456,24.48,23.62,1522991096.3521814
2018-04-06_000506,24.51,23.68,1522991106.3521955
2018-04-06_000516,24.49,23.60,1522991116.3522096
2018-04-06_000526,24.49,23.65,1522991126.3522234
2018-04-06_000536,24.49,23.63,1522991136.3522375
2018-04-06_000546,24.49,23.63,1522991146.3522515
2018-04-06_000556,24.49,23.60,1522991156.3522658
2018-04-06_000606,24.49,23.58,1522991166.3522797
2018-04-06_000616,24.51,23.63,1522991176.3522937
2018-04-06_000626,24.49,23.61,1522991186.3523078
2018-04-06_000636,24.49,23.61,1522991196.3523216
2018-04-06_000646,24.48,23.63,1522991206.3523357
2018-04-06_000656,24.49,23.57,1522991216.3523498
2018-04-06_000706,24.48,23.59,1522991226.3523636
2018-04-06_000716,24.49,23.58,1522991236.3523777
2018-04-06_000726,24.48,23.59,1522991246.3523917
2018-04-06_000736,24.51,23.57,1522991256.3524055
2018-04-06_000746,24.52,23.54,1522991266.3524196
2018-04-06_000756,24.51,23.51,1522991276.3524337
2018-04-06_000806,24.48,23.55,1522991286.3524475
2018-04-06_000816,24.51,23.52,1522991296.3524616
