date, temp (C), RH (%), epoch time (s)
2018-04-10_134848,23.69,24.84,1523386128.8522186
2018-04-10_134858,23.67,24.80,1523386138.8522325
2018-04-10_134908,23.67,24.84,1523386148.8522465
2018-04-10_134918,23.70,24.88,1523386158.8522606
2018-04-10_134928,23.69,24.84,1523386168.8522744
2018-04-10_134938,23.70,24.88,1523386178.8522885
2018-04-10_134948,23.67,24.85,1523386188.8523026
2018-04-10_134958,23.70,24.88,1523386198.8523164
2018-04-10_135008,23.69,24.83,1523386208.8523304
2018-04-10_135018,23.69,24.86,1523386218.8523445
2018-04-10_135028,23.70,24.84,1523386228.8523583
2018-04-10_135038,23.69,24.87,1523386238.8523724
2018-04-10_135048,23.70,24.82,1523386248.8523865
2018-04-10_135058,23.70,24.82,1523386258.8524003
2018-04-10_135108,23.69,24.80,1523386268.8524144
2018-04-10_135118,23.70,24.80,1523386278.8524284
2018-04-10_135128,23.69,24.79,1523386288.8524427
2018-04-10_135138,23.70,24.83,1523386298.8524563
2018-04-10_135148,23.69,24.80,1523386308.8524706
2018-04-10_135158,23.70,24.81,1523386318.8524847
2018-04-10_135208,23.70,24.77,1523386328.8524985
2018-04-10_135218,23.70,24.82,1523386338.8525126
2018-04-10_135228,23.69,24.80,1523386348.8525267
2018-04-10_135238,23.69,24.78,1523386358.8525405
2018-04-10_135248,23.69,24.77,1523386368.8525546
2018-04-10_135258,23.69,24.73,1523386378.8525686
2018-04-10_135308,23.69,24.77,1523386388.8525825
2018-04-10_135318,23.72,24.76,1523386398.8525965
2018-04-10_135328,23.73,24.70,1523386408.8526106
2018-04-10_135338,23.70,24.74,1523386418.8526244
2018-04-10_135348,23.72,24.74,1523386428.8526385
2018-04-10_135358,23.72,24.73,1523386438.8526525
2018-04-10_135408,23.70,24.77,1523386448.8526666
2018-04-10_135418,23.72,24.73,1523386458.8526804
2018-04-10_135428,23.70,24.72,1523386468.8526945
2018-04-10_135438,23.70,24.71,1523386478.8527086
2018-04-10_135448,23.70,24.69,1523386488.8527224
2018-04-10_135458,23.73,24.69,1523386498.8527365
2018-04-10_135508,23.70,24.68,1523386508.8527505
2018-04-10_135518,23.73,24.65,1523386518.8527644
2018-04-10_135528,23.70,24.66,1523386528.8527784
2018-04-10_135538,23.72,24.71,1523386538.8527925
2018-04-10_135548,23.70,24.63,1523386548.8528063
2018-04-10_135558,23.72,24.69,1523386558.8528204
2018-04-10_135608,23.70,24.64,1523386568.8528345
2018-04-10_135618,23.72,24.65,1523386578.8528483
2018-04-10_135628,23.72,24.62,1523386588.8528624
2018-04-10_135638,23.72,24.63,1523386598.8528767
2018-04-10_135648,23.72,24.63,1523386608.8528907
2018-04-10_135658,23.72,24.62,1523386618.8529046
2018-04-10_135708,23.72,24.63,1523386628.8529186
2018-04-10_135718,23.72,24.62,1523386638.8529327
2018-04-10_135728,23.73,24.58,1523386648.8529465
2018-04-10_135738,23.72,24.58,1523386658.8529606
2018-04-10_135748,23.72,24.60,1523386668.8529747
2018-04-10_135758,23.70,24.58,1523386678.8529885
2018-04-10_135808,23.73,24.58,1523386688.8530025
2018-04-10_135818,23.70,24.55,1523386698.8530166
2018-04-10_135828,23.72,24.55,1523386708.8530304
2018-04-10_135838,23.73,24.50,1523386718.8530445
2018-04-10_135848,23.72,24.57,1523386728.8530586
2018-04-10_135858,23.72,24.51,1523386738.8530724
2018-04-10_135908,23.70,24.51,1523386748.8530865
2018-04-10_135918,23.72,24.47,1523386758.8531005
2018-04-10_135928,23.70,24.53,1523386768.8531146
2018-04-10_135938,23.72,24.49,1523386778.8531284
2018-04-10_135948,23.73,24.47,1523386788.8531425
2018-04-10_135958,23.73,24.50,1523386798.8531566
2018-04-10_140008,23.69,24.49,1523386808.8531704
2018-04-10_140018,23.72,24.51,1523386818.8531845
2018-04-10_140028,23.72,24.43,1523386828.8531985
2018-04-10_140038,23.73,24.46,1523386838.8532124
2018-04-10_140048,23.73,24.43,1523386848.8532264
2018-04-10_140058,23.70,24.43,1523386858.8532405
2018-04-10_140108,23.73,24.46,1523386868.8532543
2018-04-10_140118,23.74,24.37,1523386878.8532684
2018-04-10_140128,23.73,24.43,1523386888.8532825
2018-04-10_140138,23.73,24.38,1523386898.8532963
2018-04-10_140148,23.73,24.42,1523386908.8533103
2018-04-10_140158,23.73,24.39,1523386918.8533247
2018-04-10_140208,23.72,24.38,1523386928.8533387
2018-04-10_140218,23.73,24.38,1523386938.8533525
2018-04-10_140228,23.74,24.41,1523386948.8533666
2018-04-10_140238,23.72,24.40,1523386958.8533807
2018-04-10_140248,23.73,24.36,1523386968.8533945
2018-04-10_140258,23.70,24.40,1523386978.8534086
2018-04-10_140308,23.72,24.30,1523386988.8534226
2018-04-10_140318,23.73,24.36,1523386998.8534365
2018-04-10_140328,23.73,24.35,1523387008.8534505
2018-04-10_140338,23.73,24.34,1523387018.8534646
2018-04-10_140348,23.72,24.32,1523387028.8534784
2018-04-10_140358,23.74,24.28,1523387038.8534925
2018-04-10_140408,23.73,24.31,1523387048.8535066
2018-04-10_140418,23.73,24.25,1523387058.8535204
2018-04-10_140428,23.72,24.32,1523387068.8535345
2018-04-10_140438,23.76,24.28,1523387078.8535485
2018-04-10_140448,23.72,24.25,1523387088.8535626
2018-04-10_140458,23.73,24.29,1523387098.8535764
2018-04-10_140508,23.74,24.28,1523387108.8535905
2018-04-10_140518,23.72,24.21,1523387118.8536046
2018-04-10_140528,23.72,24.25,1523387128.8536184
2018-04-10_140538,23.72,24.23,1523387138.8536325
2018-04-10_140548,23.73,24.24,1523387148.8536465
2018-04-10_140558,23.73,24.25,1523387158.8536603
2018-04-10_140608,23.73,24.25,1523387168.8536744
2018-04-10_140618,23.72,24.20,1523387178.8536885
2018-04-10_140628,23.74,24.31,1523387188.8537023
2018-04-10_140638,23.72,24.21,1523387198.8537164
2018-04-10_140648,23.76,24.18,1523387208.8537307
2018-04-10_140658,23.72,24.23,1523387218.8537443
2018-04-10_140708,23.74,24.24,1523387228.8537586
2018-04-10_140718,23.74,24.20,1523387238.8537726
2018-04-10_140728,23.73,24.24,1523387248.8537867
2018-04-10_140738,23.73,24.20,1523387258.8538005
2018-04-10_140748,23.73,24.23,1523387268.8538146
2018-04-10_140758,23.76,24.21,1523387278.8538287
2018-04-10_140808,23.73,24.20,1523387288.8538425
2018-04-10_140818,23.73,24.21,1523387298.8538566
2018-04-10_140828,23.74,24.19,1523387308.8538706
2018-04-10_140838,23.74,24.20,1523387318.8538845
2018-04-10_140848,23.74,24.15,1523387328.8538985
2018-04-10_140858,23.74,24.19,1523387338.8539126
2018-04-10_140908,23.74,24.16,1523387348.8539264
2018-04-10_140918,23.73,24.16,1523387358.8539405
2018-04-10_140928,23.76,24.20,1523387368.8539546
2018-04-10_140938,23.74,24.17,1523387378.8539684
2018-04-10_140948,23.74,24.17,1523387388.8539824
2018-04-10_140958,23.73,24.16,1523387398.8539965
2018-04-10_141008,23.73,24.14,1523387408.8540106
2018-04-10_141018,23.74,24.16,1523387418.8540244
2018-04-10_141028,23.74,24.17,1523387428.8540385
2018-04-10_141038,23.74,24.13,1523387438.8540525
2018-04-10_141048,23.76,24.10,1523387448.8540664
2018-04-10_141058,23.74,24.16,1523387458.8540804
2018-04-10_141108,23.77,24.17,1523387468.8540945
2018-04-10_141118,23.74,24.14,1523387478.8541083
2018-04-10_141128,23.74,24.16,1523387488.8541224
2018-04-10_141138,23.76,24.17,1523387498.8541365
2018-04-10_141148,23.74,24.14,1523387508.8541503
2018-04-10_141158,23.73,24.10,1523387518.8541644
2018-04-10_141208,23.74,24.16,1523387528.8541787
2018-04-10_141218,23.74,24.12,1523387538.8541925
2018-04-10_141228,23.74,24.14,1523387548.8542066
2018-04-10_141238,23.74,24.17,1523387558.8542206
2018-04-10_141248,23.74,24.16,1523387568.8542347
2018-04-10_141258,23.79,24.17,1523387578.8542485
2018-04-10_141308,23.76,24.13,1523387588.8542626
2018-04-10_141318,23.74,24.17,1523387598.8542767
2018-04-10_141328,23.76,24.16,1523387608.8542905
2018-04-10_141338,23.76,24.10,1523387618.8543046
2018-04-10_141348,23.77,24.13,1523387628.8543186
2018-04-10_141358,23.77,24.10,1523387638.8543324
2018-04-10_141408,23.77,24.12,1523387648.8543465
2018-04-10_141418,23.76,24.14,1523387658.8543606
2018-04-10_141428,23.73,24.17,1523387668.8543744
2018-04-10_141438,23.79,24.16,1523387678.8543885
2018-04-10_141448,23.77,24.14,1523387688.8544025
2018-04-10_141458,23.74,24.21,1523387698.8544164
2018-04-10_141508,23.77,24.16,1523387708.8544304
2018-04-10_141518,23.76,24.10,1523387718.8544445
2018-04-10_141528,23.74,24.16,1523387728.8544586
2018-04-10_141538,23.74,24.20,1523387738.8544724
2018-04-10_141548,23.77,24.21,1523387748.8544865
2018-04-10_141558,23.76,24.19,1523387758.8545005
2018-04-10_141608,23.76,24.16,1523387768.8545144
2018-04-10_141618,23.76,24.16,1523387778.8545284
2018-04-10_141628,23.74,24.24,1523387788.8545425
2018-04-10_141638,23.76,24.23,1523387798.8545563
2018-04-10_141648,23.77,24.22,1523387808.8545704
2018-04-10_141658,23.77,24.20,1523387818.8545847
2018-04-10_141708,23.74,24.19,1523387828.8545983
2018-04-10_141718,23.74,24.19,1523387838.8546126
2018-04-10_141728,23.77,24.20,1523387848.8546267
2018-04-10_141738,23.76,24.25,1523387858.8546405
2018-04-10_141748,23.76,24.23,1523387868.8546546
2018-04-10_141758,23.76,24.24,1523387878.8546686
2018-04-10_141808,23.74,24.24,1523387888.8546827
2018-04-10_141818,23.76,24.24,1523387898.8546965
2018-04-10_141828,23.76,24.27,1523387908.8547106
2018-04-10_141838,23.76,24.31,1523387918.8547246
2018-04-10_141848,23.77,24.27,1523387928.8547385
2018-04-10_141858,23.76,24.32,1523387938.8547525
2018-04-10_141908,23.74,24.31,1523387948.8547666
2018-04-10_141918,23.79,24.34,1523387958.8547804
2018-04-10_141928,23.76,24.35,1523387968.8547945
2018-04-10_141938,23.74,24.35,1523387978.8548086
2018-04-10_141948,23.74,24.35,1523387988.8548224
2018-04-10_141958,23.74,24.35,1523387998.8548365
2018-04-10_142008,23.74,24.34,1523388008.8548505
2018-04-10_142018,23.76,24.38,1523388018.8548644
2018-04-10_142028,23.77,24.39,1523388028.8548784
2018-04-10_142038,23.77,24.39,1523388038.8548925
2018-04-10_142048,23.76,24.42,1523388048.8549066
2018-04-10_142058,23.76,24.45,1523388058.8549204
2018-04-10_142108,23.74,24.39,1523388068.8549345
2018-04-10_142118,23.74,24.36,1523388078.8549485
2018-04-10_142128,23.74,24.39,1523388088.8549623
2018-04-10_142138,23.72,24.42,1523388098.8549764
2018-04-10_142148,23.77,24.42,1523388108.8549905
2018-04-10_142158,23.76,24.42,1523388118.8550043
2018-04-10_142208,23.74,24.42,1523388128.8550184
2018-04-10_142218,23.76,24.46,1523388138.8550327
2018-04-10_142228,23.74,24.45,1523388148.8550465
2018-04-10_142238,23.74,24.49,1523388158.8550606
2018-04-10_142248,23.74,24.45,1523388168.8550746
2018-04-10_142258,23.77,24.45,1523388178.8550885
2018-04-10_142308,23.76,24.48,1523388188.8551025
2018-04-10_142318,23.73,24.52,1523388198.8551166
2018-04-10_142328,23.74,24.54,1523388208.8551307
2018-04-10_142338,23.76,24.56,1523388218.8551445
2018-04-10_142348,23.74,24.50,1523388228.8551586
2018-04-10_142358,23.77,24.56,1523388238.8551726
2018-04-10_142408,23.76,24.54,1523388248.8551865
2018-04-10_142418,23.77,24.54,1523388258.8552005
2018-04-10_142428,23.76,24.54,1523388268.8552146
2018-04-10_142438,23.74,24.60,1523388278.8552284
2018-04-10_142448,23.74,24.63,1523388288.8552425
2018-04-10_142458,23.73,24.60,1523388298.8552566
2018-04-10_142508,23.73,24.60,1523388308.8552704
2018-04-10_142518,23.76,24.59,1523388318.8552845
2018-04-10_142528,23.77,24.57,1523388328.8552985
2018-04-10_142538,23.73,24.56,1523388338.8553123
2018-04-10_142548,23.73,24.60,1523388348.8553264
2018-04-10_142558,23.77,24.61,1523388358.8553405
2018-04-10_142608,23.76,24.60,1523388368.8553545
2018-04-10_142618,23.74,24.63,1523388378.8553684
2018-04-10_142628,23.76,24.60,1523388388.8553824
2018-04-10_142638,23.74,24.65,1523388398.8553965
2018-04-10_142648,23.74,24.63,1523388408.8554103
2018-04-10_142658,23.74,24.65,1523388418.8554244
2018-04-10_142708,23.74,24.61,1523388428.8554387
2018-04-10_142718,23.73,24.65,1523388438.8554523
2018-04-10_142728,23.76,24.68,1523388448.8554666
2018-04-10_142738,23.73,24.69,1523388458.8554807
2018-04-10_142748,23.73,24.67,1523388468.8554945
2018-04-10_142758,23.74,24.69,1523388478.8555086
2018-04-10_142808,23.76,24.72,1523388488.8555226
2018-04-10_142818,23.76,24.69,1523388498.8555365
2018-04-10_142828,23.74,24.72,1523388508.8555505
2018-04-10_142838,23.74,24.68,1523388518.8555646
2018-04-10_142848,23.74,24.71,1523388528.8555787
2018-04-10_142858,23.73,24.73,1523388538.8555925
2018-04-10_142908,23.74,24.75,1523388548.8556066
2018-04-10_142918,23.74,24.76,1523388558.8556206
2018-04-10_142928,23.74,24.75,1523388568.8556345
2018-04-10_142938,23.76,24.73,1523388578.8556485
2018-04-10_142948,23.73,24.79,1523388588.8556626
2018-04-10_142958,23.76,24.72,1523388598.8556764
2018-04-10_143008,23.77,24.76,1523388608.8556905
2018-04-10_143018,23.73,24.75,1523388618.8557045
2018-04-10_143028,23.77,24.76,1523388628.8557184
2018-04-10_143038,23.74,24.80,1523388638.8557324
2018-04-10_143048,23.76,24.80,1523388648.8557465
2018-04-10_143058,23.74,24.80,1523388658.8557603
2018-04-10_143108,23.74,24.82,1523388668.8557744
2018-04-10_143118,23.76,24.84,1523388678.8557885
2018-04-10_143128,23.76,24.79,1523388688.8558025
2018-04-10_143138,23.74,24.86,1523388698.8558164
2018-04-10_143148,23.74,24.79,1523388708.8558304
2018-04-10_143158,23.73,24.87,1523388718.8558445
2018-04-10_143208,23.74,24.84,1523388728.8558583
2018-04-10_143218,23.73,24.86,1523388738.8558726
2018-04-10_143228,23.73,24.84,1523388748.8558867
2018-04-10_143238,23.74,24.84,1523388758.8559005
2018-04-10_143248,23.72,24.84,1523388768.8559146
2018-04-10_143258,23.73,24.83,1523388778.8559287
2018-04-10_143308,23.73,24.84,1523388788.8559425
2018-04-10_143318,23.73,24.86,1523388798.8559566
2018-04-10_143328,23.74,24.84,1523388808.8559706
2018-04-10_143338,23.73,24.86,1523388818.8559844
2018-04-10_143348,23.73,24.86,1523388828.8559985
2018-04-10_143358,23.72,24.86,1523388838.8560126
2018-04-10_143408,23.72,24.82,1523388848.8560266
2018-04-10_143418,23.73,24.90,1523388858.8560405
2018-04-10_143428,23.73,24.94,1523388868.8560545
2018-04-10_143438,23.73,24.93,1523388878.8560686
2018-04-10_143448,23.74,24.86,1523388888.8560824
2018-04-10_143458,23.73,24.90,1523388898.8560965
2018-04-10_143508,23.76,24.89,1523388908.8561106
2018-04-10_143518,23.74,24.93,1523388918.8561244
2018-04-10_143528,23.76,24.91,1523388928.8561385
2018-04-10_143538,23.74,24.89,1523388938.8561525
2018-04-10_143548,23.73,24.86,1523388948.8561664
2018-04-10_143558,23.74,24.87,1523388958.8561804
2018-04-10_143608,23.74,24.89,1523388968.8561945
2018-04-10_143618,23.73,24.87,1523388978.8562083
2018-04-10_143628,23.74,24.86,1523388988.8562224
2018-04-10_143638,23.73,24.87,1523388998.8562365
2018-04-10_143648,23.73,24.84,1523389008.8562505
2018-04-10_143658,23.74,24.89,1523389018.8562644
2018-04-10_143708,23.74,24.90,1523389028.8562784
2018-04-10_143718,23.72,24.90,1523389038.8562927
2018-04-10_143728,23.76,24.84,1523389048.8563063
2018-04-10_143738,23.73,24.87,1523389058.8563206
2018-04-10_143748,23.74,24.87,1523389068.8563347
2018-04-10_143758,23.73,24.84,1523389078.8563485
2018-04-10_143808,23.73,24.84,1523389088.8563626
2018-04-10_143818,23.73,24.83,1523389098.8563766
2018-04-10_143828,23.74,24.87,1523389108.8563905
2018-04-10_143838,23.72,24.84,1523389118.8564045
2018-04-10_143848,23.74,24.87,1523389128.8564186
2018-04-10_143858,23.73,24.87,1523389138.8564324
2018-04-10_143908,23.72,24.87,1523389148.8564465
2018-04-10_143918,23.73,24.87,1523389158.8564606
2018-04-10_143928,23.72,24.87,1523389168.8564746
2018-04-10_143938,23.73,24.84,1523389178.8564885
2018-04-10_143948,23.72,24.80,1523389188.8565025
2018-04-10_143958,23.73,24.84,1523389198.8565166
2018-04-10_144008,23.74,24.82,1523389208.8565304
2018-04-10_144018,23.70,24.86,1523389218.8565445
2018-04-10_144028,23.70,24.83,1523389228.8565586
2018-04-10_144038,23.73,24.83,1523389238.8565724
2018-04-10_144048,23.70,24.80,1523389248.8565865
2018-04-10_144058,23.73,24.79,1523389258.8566005
2018-04-10_144108,23.73,24.82,1523389268.8566144
2018-04-10_144118,23.70,24.79,1523389278.8566284
2018-04-10_144128,23.73,24.78,1523389288.8566425
2018-04-10_144138,23.72,24.78,1523389298.8566563
2018-04-10_144148,23.72,24.73,1523389308.8566704
2018-04-10_144158,23.72,24.75,1523389318.8566844
2018-04-10_144208,23.73,24.71,1523389328.8566985
2018-04-10_144218,23.72,24.75,1523389338.8567123
2018-04-10_144228,23.72,24.76,1523389348.8567266
2018-04-10_144238,23.72,24.74,1523389358.8567407
2018-04-10_144248,23.73,24.69,1523389368.8567545
2018-04-10_144258,23.72,24.71,1523389378.8567686
2018-04-10_144308,23.74,24.73,1523389388.8567827
2018-04-10_144318,23.73,24.68,1523389398.8567965
2018-04-10_144328,23.72,24.68,1523389408.8568106
2018-04-10_144338,23.72,24.71,1523389418.8568246
2018-04-10_144348,23.73,24.65,1523389428.8568385
2018-04-10_144358,23.73,24.67,1523389438.8568525
2018-04-10_144408,23.72,24.68,1523389448.8568666
2018-04-10_144418,23.70,24.69,1523389458.8568804
2018-04-10_144428,23.70,24.63,1523389468.8568945
2018-04-10_144438,23.73,24.65,1523389478.8569086
2018-04-10_144448,23.73,24.66,1523389488.8569226
2018-04-10_144458,23.73,24.58,1523389498.8569365
2018-04-10_144508,23.70,24.61,1523389508.8569505
2018-04-10_144518,23.74,24.61,1523389518.8569646
2018-04-10_144528,23.72,24.57,1523389528.8569784
2018-04-10_144538,23.73,24.65,1523389538.8569925
2018-04-10_144548,23.72,24.59,1523389548.8570065
2018-04-10_144558,23.69,24.61,1523389558.8570204
2018-04-10_144608,23.72,24.58,1523389568.8570344
2018-04-10_144618,23.72,24.57,1523389578.8570485
2018-04-10_144628,23.72,24.57,1523389588.8570623
2018-04-10_144638,23.72,24.54,1523389598.8570764
2018-04-10_144648,23.70,24.55,1523389608.8570905
2018-04-10_144658,23.73,24.49,1523389618.8571043
2018-04-10_144708,23.73,24.47,1523389628.8571184
2018-04-10_144718,23.72,24.49,1523389638.8571324
2018-04-10_144728,23.70,24.41,1523389648.8571467
2018-04-10_144738,23.72,24.49,1523389658.8571603
2018-04-10_144748,23.73,24.47,1523389668.8571746
2018-04-10_144758,23.73,24.43,1523389678.8571887
2018-04-10_144808,23.70,24.40,1523389688.8572025
2018-04-10_144818,23.72,24.37,1523389698.8572166
2018-04-10_144828,23.72,24.40,1523389708.8572307
2018-04-10_144838,23.69,24.41,1523389718.8572445
2018-04-10_144848,23.70,24.43,1523389728.8572586
2018-04-10_144858,23.72,24.41,1523389738.8572726
2018-04-10_144908,23.72,24.40,1523389748.8572865
2018-04-10_144918,23.72,24.38,1523389758.8573005
2018-04-10_144928,23.74,24.35,1523389768.8573146
2018-04-10_144938,23.72,24.34,1523389778.8573284
2018-04-10_144948,23.73,24.40,1523389788.8573425
2018-04-10_144958,23.72,24.36,1523389798.8573565
2018-04-10_145008,23.72,24.40,1523389808.8573706
2018-04-10_145018,23.73,24.35,1523389818.8573844
2018-04-10_145028,23.70,24.36,1523389828.8573985
2018-04-10_145038,23.73,24.35,1523389838.8574126
2018-04-10_145048,23.73,24.38,1523389848.8574264
2018-04-10_145058,23.72,24.40,1523389858.8574405
2018-04-10_145108,23.70,24.39,1523389868.8574545
2018-04-10_145118,23.72,24.35,1523389878.8574684
2018-04-10_145128,23.72,24.34,1523389888.8574824
2018-04-10_145138,23.72,24.32,1523389898.8574965
2018-04-10_145148,23.74,24.34,1523389908.8575103
2018-04-10_145158,23.72,24.35,1523389918.8575244
2018-04-10_145208,23.70,24.35,1523389928.8575385
2018-04-10_145218,23.74,24.36,1523389938.8575523
2018-04-10_145228,23.72,24.32,1523389948.8575664
2018-04-10_145238,23.73,24.32,1523389958.8575807
2018-04-10_145248,23.73,24.32,1523389968.8575947
2018-04-10_145258,23.72,24.35,1523389978.8576086
2018-04-10_145308,23.73,24.32,1523389988.8576226
2018-04-10_145318,23.73,24.32,1523389998.8576367
2018-04-10_145328,23.73,24.28,1523390008.8576505
2018-04-10_145338,23.74,24.30,1523390018.8576646
2018-04-10_145348,23.73,24.25,1523390028.8576787
2018-04-10_145358,23.72,24.24,1523390038.8576925
2018-04-10_145408,23.72,24.28,1523390048.8577065
2018-04-10_145418,23.72,24.29,1523390058.8577206
2018-04-10_145428,23.74,24.25,1523390068.8577344
2018-04-10_145438,23.73,24.29,1523390078.8577485
2018-04-10_145448,23.74,24.27,1523390088.8577626
2018-04-10_145458,23.73,24.23,1523390098.8577764
2018-04-10_145508,23.73,24.18,1523390108.8577905
2018-04-10_145518,23.74,24.21,1523390118.8578045
2018-04-10_145528,23.73,24.23,1523390128.8578186
2018-04-10_145538,23.74,24.20,1523390138.8578324
2018-04-10_145548,23.74,24.20,1523390148.8578465
2018-04-10_145558,23.74,24.23,1523390158.8578606
2018-04-10_145608,23.73,24.21,1523390168.8578744
2018-04-10_145618,23.72,24.17,1523390178.8578885
2018-04-10_145628,23.74,24.14,1523390188.8579025
2018-04-10_145638,23.74,24.14,1523390198.8579164
2018-04-10_145648,23.74,24.19,1523390208.8579304
2018-04-10_145658,23.73,24.16,1523390218.8579445
2018-04-10_145708,23.76,24.14,1523390228.8579583
2018-04-10_145718,23.74,24.12,1523390238.8579724
2018-04-10_145728,23.72,24.16,1523390248.8579865
2018-04-10_145738,23.74,24.17,1523390258.8580003
2018-04-10_145748,23.74,24.10,1523390268.8580143
2018-04-10_145758,23.74,24.12,1523390278.8580287
2018-04-10_145808,23.74,24.12,1523390288.8580427
2018-04-10_145818,23.74,24.13,1523390298.8580565
2018-04-10_145828,23.74,24.12,1523390308.8580706
2018-04-10_145838,23.74,24.12,1523390318.8580847
2018-04-10_145848,23.74,24.09,1523390328.8580985
2018-04-10_145858,23.74,24.10,1523390338.8581126
2018-04-10_145908,23.76,24.07,1523390348.8581266
2018-04-10_145918,23.74,24.06,1523390358.8581405
2018-04-10_145928,23.76,24.06,1523390368.8581545
2018-04-10_145938,23.76,24.06,1523390378.8581686
2018-04-10_145948,23.74,24.10,1523390388.8581824
2018-04-10_145958,23.74,24.07,1523390398.8581965
2018-04-10_150008,23.76,24.02,1523390408.8582106
2018-04-10_150018,23.76,24.08,1523390418.8582244
2018-04-10_150028,23.76,24.08,1523390428.8582385
2018-04-10_150038,23.76,24.07,1523390438.8582525
2018-04-10_150048,23.74,24.03,1523390448.8582666
2018-04-10_150058,23.76,24.05,1523390458.8582804
2018-04-10_150108,23.77,24.03,1523390468.8582945
2018-04-10_150118,23.76,24.03,1523390478.8583086
2018-04-10_150128,23.76,24.05,1523390488.8583224
2018-04-10_150138,23.76,24.08,1523390498.8583364
2018-04-10_150148,23.76,24.05,1523390508.8583505
2018-04-10_150158,23.76,24.07,1523390518.8583643
2018-04-10_150208,23.74,24.04,1523390528.8583784
2018-04-10_150218,23.74,24.08,1523390538.8583925
2018-04-10_150228,23.77,24.04,1523390548.8584063
2018-04-10_150238,23.76,24.03,1523390558.8584204
2018-04-10_150248,23.76,24.05,1523390568.8584347
2018-04-10_150258,23.76,24.07,1523390578.8584483
2018-04-10_150308,23.77,24.06,1523390588.8584626
2018-04-10_150318,23.76,24.05,1523390598.8584766
2018-04-10_150328,23.79,24.05,1523390608.8584907
2018-04-10_150338,23.74,24.06,1523390618.8585045
2018-04-10_150348,23.77,24.02,1523390628.8585186
2018-04-10_150358,23.74,24.05,1523390638.8585327
2018-04-10_150408,23.79,24.08,1523390648.8585465
2018-04-10_150418,23.76,24.08,1523390658.8585606
2018-04-10_150428,23.79,24.08,1523390668.8585746
2018-04-10_150438,23.76,24.06,1523390678.8585885
2018-04-10_150448,23.77,24.08,1523390688.8586025
2018-04-10_150458,23.77,24.07,1523390698.8586166
2018-04-10_150508,23.76,24.05,1523390708.8586304
2018-04-10_150518,23.80,24.11,1523390718.8586445
2018-04-10_150528,23.76,24.11,1523390728.8586586
2018-04-10_150538,23.79,24.12,1523390738.8586724
2018-04-10_150548,23.77,24.15,1523390748.8586864
2018-04-10_150558,23.77,24.15,1523390758.8587005
2018-04-10_150608,23.77,24.09,1523390768.8587146
2018-04-10_150618,23.77,24.15,1523390778.8587284
2018-04-10_150628,23.79,24.12,1523390788.8587425
2018-04-10_150638,23.79,24.13,1523390798.8587565
2018-04-10_150648,23.79,24.16,1523390808.8587704
2018-04-10_150658,23.79,24.12,1523390818.8587844
2018-04-10_150708,23.77,24.15,1523390828.8587985
2018-04-10_150718,23.82,24.21,1523390838.8588123
2018-04-10_150728,23.77,24.23,1523390848.8588264
2018-04-10_150738,23.80,24.19,1523390858.8588405
2018-04-10_150748,23.79,24.17,1523390868.8588543
2018-04-10_150758,23.79,24.21,1523390878.8588686
2018-04-10_150808,23.79,24.20,1523390888.8588827
2018-04-10_150818,23.79,24.22,1523390898.8588965
2018-04-10_150828,23.76,24.21,1523390908.8589106
2018-04-10_150838,23.82,24.23,1523390918.8589246
2018-04-10_150848,23.79,24.24,1523390928.8589387
2018-04-10_150858,23.77,24.27,1523390938.8589525
2018-04-10_150908,23.79,24.27,1523390948.8589666
2018-04-10_150918,23.77,24.26,1523390958.8589807
2018-04-10_150928,23.79,24.22,1523390968.8589945
2018-04-10_150938,23.80,24.22,1523390978.8590086
2018-04-10_150948,23.79,24.24,1523390988.8590226
2018-04-10_150958,23.77,24.26,1523390998.8590364
2018-04-10_151008,23.80,24.27,1523391008.8590505
2018-04-10_151018,23.79,24.26,1523391018.8590646
2018-04-10_151028,23.82,24.24,1523391028.8590784
2018-04-10_151038,23.79,24.24,1523391038.8590925
2018-04-10_151048,23.79,24.26,1523391048.8591065
2018-04-10_151058,23.77,24.30,1523391058.8591204
2018-04-10_151108,23.82,24.28,1523391068.8591344
2018-04-10_151118,23.82,24.28,1523391078.8591485
2018-04-10_151128,23.83,24.27,1523391088.8591626
2018-04-10_151138,23.80,24.26,1523391098.8591764
2018-04-10_151148,23.80,24.30,1523391108.8591905
2018-04-10_151158,23.80,24.33,1523391118.8592045
2018-04-10_151208,23.79,24.31,1523391128.8592184
2018-04-10_151218,23.79,24.31,1523391138.8592324
2018-04-10_151228,23.80,24.33,1523391148.8592465
2018-04-10_151238,23.79,24.31,1523391158.8592603
2018-04-10_151248,23.80,24.33,1523391168.8592744
2018-04-10_151258,23.80,24.33,1523391178.8592887
2018-04-10_151308,23.82,24.35,1523391188.8593023
2018-04-10_151318,23.83,24.35,1523391198.8593166
2018-04-10_151328,23.82,24.35,1523391208.8593307
2018-04-10_151338,23.82,24.37,1523391218.8593445
2018-04-10_151348,23.82,24.39,1523391228.8593585
2018-04-10_151358,23.77,24.38,1523391238.8593726
2018-04-10_151408,23.82,24.41,1523391248.8593867
2018-04-10_151418,23.80,24.42,1523391258.8594005
2018-04-10_151428,23.80,24.41,1523391268.8594146
2018-04-10_151438,23.80,24.39,1523391278.8594286
2018-04-10_151448,23.83,24.44,1523391288.8594425
