date, temp (C), RH (%), epoch time (s)
2018-03-06_132901,24.35,25.09,1520364541.983841
2018-03-06_132911,24.34,25.15,1520364551.983855
2018-03-06_132921,24.35,25.09,1520364561.983869
2018-03-06_132931,24.32,25.12,1520364571.983883
2018-03-06_132941,24.35,25.15,1520364581.983897
2018-03-06_132951,24.38,25.15,1520364591.983911
2018-03-06_133001,24.34,25.17,1520364601.983925
2018-03-06_133011,24.37,25.18,1520364611.983939
2018-03-06_133021,24.37,25.20,1520364621.983953
2018-03-06_133031,24.34,25.20,1520364631.983967
2018-03-06_133041,24.35,25.18,1520364641.983981
2018-03-06_133051,24.35,25.20,1520364651.983995
2018-03-06_133101,24.32,25.23,1520364661.984009
2018-03-06_133111,24.35,25.26,1520364671.984023
2018-03-06_133121,24.34,25.25,1520364681.984037
2018-03-06_133131,24.34,25.23,1520364691.984051
2018-03-06_133141,24.34,25.23,1520364701.984065
2018-03-06_133151,24.32,25.25,1520364711.984079
2018-03-06_133201,24.35,25.29,1520364721.984093
2018-03-06_133211,24.34,25.27,1520364731.984107
2018-03-06_133221,24.34,25.30,1520364741.984121
2018-03-06_133231,24.34,25.31,1520364751.984135
2018-03-06_133241,24.34,25.30,1520364761.984149
2018-03-06_133251,24.35,25.33,1520364771.984163
2018-03-06_133301,24.37,25.37,1520364781.984177
2018-03-06_133311,24.35,25.33,1520364791.984191
2018-03-06_133321,24.35,25.36,1520364801.984205
2018-03-06_133331,24.34,25.38,1520364811.984219
2018-03-06_133341,24.34,25.43,1520364821.984233
2018-03-06_133351,24.32,25.38,1520364831.984247
2018-03-06_133401,24.35,25.38,1520364841.984261
2018-03-06_133411,24.34,25.38,1520364851.984275
2018-03-06_133421,24.38,25.44,1520364861.984289
2018-03-06_133431,24.37,25.43,1520364871.984303
2018-03-06_133441,24.35,25.44,1520364881.984317
2018-03-06_133451,24.32,25.50,1520364891.984331
2018-03-06_133501,24.34,25.49,1520364901.984345
2018-03-06_133511,24.35,25.47,1520364911.984359
2018-03-06_133521,24.34,25.48,1520364921.984373
2018-03-06_133531,24.35,25.52,1520364931.984387
2018-03-06_133541,24.34,25.54,1520364941.984401
2018-03-06_133551,24.34,25.52,1520364951.984415
2018-03-06_133601,24.35,25.51,1520364961.984429
2018-03-06_133611,24.35,25.56,1520364971.984443
2018-03-06_133621,24.35,25.54,1520364981.984457
2018-03-06_133631,24.35,25.55,1520364991.984471
2018-03-06_133641,24.35,25.55,1520365001.984485
2018-03-06_133651,24.35,25.55,1520365011.984499
2018-03-06_133701,24.35,25.59,1520365021.984513
2018-03-06_133711,24.34,25.62,1520365031.984527
2018-03-06_133721,24.35,25.62,1520365041.984541
2018-03-06_133731,24.34,25.65,1520365051.984555
2018-03-06_133741,24.35,25.65,1520365061.984569
2018-03-06_133751,24.35,25.59,1520365071.984583
2018-03-06_133801,24.34,25.65,1520365081.984597
2018-03-06_133811,24.35,25.66,1520365091.984611
2018-03-06_133821,24.37,25.67,1520365101.984625
2018-03-06_133831,24.35,25.66,1520365111.984639
2018-03-06_133841,24.37,25.73,1520365121.984653
2018-03-06_133851,24.35,25.67,1520365131.984667
2018-03-06_133901,24.32,25.66,1520365141.984681
2018-03-06_133911,24.37,25.66,1520365151.984695
2018-03-06_133921,24.37,25.69,1520365161.984709
2018-03-06_133931,24.35,25.64,1520365171.984723
2018-03-06_133941,24.34,25.71,1520365181.984737
2018-03-06_133951,24.35,25.70,1520365191.984751
2018-03-06_134001,24.37,25.69,1520365201.984765
2018-03-06_134011,24.35,25.70,1520365211.984779
2018-03-06_134021,24.37,25.70,1520365221.984793
2018-03-06_134031,24.35,25.71,1520365231.984807
2018-03-06_134041,24.37,25.76,1520365241.984821
2018-03-06_134051,24.32,25.69,1520365251.984835
2018-03-06_134101,24.35,25.74,1520365261.984849
2018-03-06_134111,24.35,25.70,1520365271.984863
2018-03-06_134121,24.32,25.74,1520365281.984877
2018-03-06_134131,24.34,25.74,1520365291.984891
2018-03-06_134141,24.35,25.70,1520365301.984905
2018-03-06_134151,24.34,25.74,1520365311.984919
2018-03-06_134201,24.34,25.73,1520365321.984933
2018-03-06_134211,24.35,25.73,1520365331.984947
2018-03-06_134221,24.35,25.72,1520365341.984961
2018-03-06_134231,24.35,25.72,1520365351.984975
2018-03-06_134241,24.34,25.70,1520365361.984989
2018-03-06_134251,24.35,25.72,1520365371.985003
2018-03-06_134301,24.35,25.74,1520365381.985017
2018-03-06_134311,24.35,25.73,1520365391.985031
2018-03-06_134321,24.32,25.73,1520365401.985045
2018-03-06_134331,24.37,25.72,1520365411.985059
2018-03-06_134341,24.31,25.67,1520365421.985073
2018-03-06_134351,24.35,25.73,1520365431.985087
2018-03-06_134401,24.35,25.69,1520365441.985101
2018-03-06_134411,24.34,25.70,1520365451.985115
2018-03-06_134421,24.35,25.63,1520365461.985129
2018-03-06_134431,24.34,25.69,1520365471.985143
2018-03-06_134441,24.37,25.67,1520365481.985157
2018-03-06_134451,24.35,25.72,1520365491.985171
2018-03-06_134501,24.35,25.70,1520365501.985185
2018-03-06_134511,24.34,25.66,1520365511.985199
2018-03-06_134521,24.34,25.62,1520365521.985213
2018-03-06_134531,24.35,25.65,1520365531.985227
2018-03-06_134541,24.34,25.60,1520365541.985241
2018-03-06_134551,24.35,25.60,1520365551.985255
2018-03-06_134601,24.34,25.63,1520365561.985269
2018-03-06_134611,24.34,25.63,1520365571.985283
2018-03-06_134621,24.35,25.60,1520365581.985297
2018-03-06_134631,24.35,25.59,1520365591.985311
2018-03-06_134641,24.34,25.58,1520365601.985325
2018-03-06_134651,24.32,25.58,1520365611.985339
2018-03-06_134701,24.34,25.56,1520365621.985353
2018-03-06_134711,24.34,25.54,1520365631.985367
2018-03-06_134721,24.32,25.55,1520365641.985381
2018-03-06_134731,24.34,25.52,1520365651.985395
2018-03-06_134741,24.37,25.51,1520365661.985409
2018-03-06_134751,24.37,25.55,1520365671.985423
2018-03-06_134801,24.35,25.52,1520365681.985437
2018-03-06_134811,24.35,25.52,1520365691.985451
2018-03-06_134821,24.37,25.56,1520365701.985465
2018-03-06_134831,24.37,25.59,1520365711.985479
2018-03-06_134841,24.35,25.56,1520365721.985493
2018-03-06_134851,24.37,25.55,1520365731.985507
2018-03-06_134901,24.35,25.56,1520365741.985521
2018-03-06_134911,24.34,25.58,1520365751.985535
2018-03-06_134921,24.34,25.56,1520365761.985549
2018-03-06_134931,24.35,25.59,1520365771.985563
2018-03-06_134941,24.37,25.56,1520365781.985577
2018-03-06_134951,24.38,25.55,1520365791.985591
2018-03-06_135001,24.35,25.58,1520365801.985605
2018-03-06_135011,24.37,25.52,1520365811.985619
2018-03-06_135021,24.35,25.56,1520365821.985633
2018-03-06_135031,24.37,25.50,1520365831.985647
2018-03-06_135041,24.37,25.54,1520365841.985661
2018-03-06_135051,24.35,25.54,1520365851.985675
2018-03-06_135101,24.35,25.49,1520365861.985689
2018-03-06_135111,24.34,25.47,1520365871.985703
2018-03-06_135121,24.34,25.47,1520365881.985717
2018-03-06_135131,24.34,25.44,1520365891.985731
2018-03-06_135141,24.35,25.49,1520365901.985745
2018-03-06_135151,24.38,25.48,1520365911.985759
2018-03-06_135201,24.35,25.47,1520365921.985773
2018-03-06_135211,24.35,25.47,1520365931.985787
2018-03-06_135221,24.34,25.47,1520365941.985801
2018-03-06_135231,24.35,25.44,1520365951.985815
2018-03-06_135241,24.37,25.44,1520365961.985829
2018-03-06_135251,24.37,25.47,1520365971.985843
2018-03-06_135301,24.35,25.44,1520365981.985857
2018-03-06_135311,24.37,25.38,1520365991.985871
2018-03-06_135321,24.37,25.40,1520366001.985885
2018-03-06_135331,24.37,25.38,1520366011.985899
2018-03-06_135341,24.38,25.33,1520366021.985913
2018-03-06_135351,24.37,25.35,1520366031.985927
2018-03-06_135401,24.37,25.25,1520366041.985941
2018-03-06_135411,24.38,25.30,1520366051.985955
2018-03-06_135421,24.37,25.25,1520366061.985969
2018-03-06_135431,24.37,25.25,1520366071.985983
2018-03-06_135441,24.37,25.25,1520366081.985997
2018-03-06_135451,24.37,25.21,1520366091.986011
2018-03-06_135501,24.35,25.18,1520366101.986025
2018-03-06_135511,24.38,25.17,1520366111.986039
2018-03-06_135521,24.38,25.17,1520366121.986053
2018-03-06_135531,24.37,25.17,1520366131.986067
2018-03-06_135541,24.35,25.12,1520366141.986081
2018-03-06_135551,24.37,25.12,1520366151.986095
2018-03-06_135601,24.34,25.13,1520366161.986109
2018-03-06_135611,24.34,25.11,1520366171.986123
2018-03-06_135621,24.37,25.08,1520366181.986137
2018-03-06_135631,24.37,25.08,1520366191.986151
2018-03-06_135641,24.37,25.06,1520366201.986165
2018-03-06_135651,24.37,25.03,1520366211.986179
2018-03-06_135701,24.37,25.04,1520366221.986193
2018-03-06_135711,24.35,25.04,1520366231.986207
2018-03-06_135721,24.34,25.06,1520366241.986221
2018-03-06_135731,24.37,25.00,1520366251.986235
2018-03-06_135741,24.35,25.03,1520366261.986249
2018-03-06_135751,24.37,25.04,1520366271.986263
2018-03-06_135801,24.37,25.03,1520366281.986277
2018-03-06_135811,24.38,24.97,1520366291.986291
2018-03-06_135821,24.38,25.05,1520366301.986305
2018-03-06_135831,24.37,25.03,1520366311.986319
2018-03-06_135841,24.37,25.04,1520366321.986333
2018-03-06_135851,24.37,25.04,1520366331.986347
2018-03-06_135901,24.37,25.01,1520366341.986361
2018-03-06_135911,24.35,25.01,1520366351.986375
2018-03-06_135921,24.37,25.02,1520366361.986389
2018-03-06_135931,24.34,24.94,1520366371.986403
2018-03-06_135941,24.35,24.99,1520366381.986417
2018-03-06_135951,24.37,25.00,1520366391.986431
2018-03-06_140001,24.37,24.97,1520366401.986445
2018-03-06_140011,24.34,24.96,1520366411.986459
2018-03-06_140021,24.34,24.96,1520366421.986473
2018-03-06_140031,24.37,24.95,1520366431.986487
2018-03-06_140041,24.34,24.95,1520366441.986501
2018-03-06_140051,24.37,24.93,1520366451.986515
2018-03-06_140101,24.35,24.93,1520366461.986529
2018-03-06_140111,24.37,24.89,1520366471.986543
2018-03-06_140121,24.35,24.89,1520366481.986557
2018-03-06_140131,24.37,24.90,1520366491.986571
2018-03-06_140141,24.34,24.89,1520366501.986585
2018-03-06_140151,24.37,24.89,1520366511.986599
2018-03-06_140201,24.37,24.86,1520366521.986613
2018-03-06_140211,24.37,24.84,1520366531.986627
2018-03-06_140221,24.37,24.85,1520366541.986641
2018-03-06_140231,24.35,24.84,1520366551.986655
2018-03-06_140241,24.35,24.81,1520366561.986669
2018-03-06_140251,24.37,24.86,1520366571.986683
2018-03-06_140301,24.35,24.85,1520366581.986697
2018-03-06_140311,24.35,24.86,1520366591.986711
2018-03-06_140321,24.38,24.86,1520366601.986725
2018-03-06_140331,24.37,24.89,1520366611.986739
2018-03-06_140341,24.35,24.82,1520366621.986753
2018-03-06_140351,24.37,24.83,1520366631.986767
2018-03-06_140401,24.39,24.83,1520366641.986781
2018-03-06_140411,24.38,24.82,1520366651.986795
2018-03-06_140421,24.38,24.82,1520366661.986809
2018-03-06_140431,24.37,24.82,1520366671.986823
2018-03-06_140441,24.35,24.85,1520366681.986837
2018-03-06_140451,24.35,24.82,1520366691.986851
2018-03-06_140501,24.37,24.83,1520366701.986865
2018-03-06_140511,24.37,24.85,1520366711.986879
2018-03-06_140521,24.37,24.82,1520366721.986893
2018-03-06_140531,24.35,24.85,1520366731.986907
2018-03-06_140541,24.38,24.88,1520366741.986921
2018-03-06_140551,24.35,24.83,1520366751.986935
2018-03-06_140601,24.35,24.86,1520366761.986949
2018-03-06_140611,24.37,24.88,1520366771.986963
2018-03-06_140621,24.35,24.86,1520366781.986977
2018-03-06_140631,24.35,24.82,1520366791.986991
2018-03-06_140641,24.37,24.88,1520366801.987005
2018-03-06_140651,24.37,24.88,1520366811.987019
2018-03-06_140701,24.35,24.91,1520366821.987033
2018-03-06_140711,24.37,24.88,1520366831.987047
2018-03-06_140721,24.35,24.90,1520366841.987061
2018-03-06_140731,24.34,24.92,1520366851.987075
2018-03-06_140741,24.37,24.86,1520366861.987089
2018-03-06_140751,24.35,24.95,1520366871.987103
2018-03-06_140801,24.37,24.92,1520366881.987117
2018-03-06_140811,24.35,24.92,1520366891.987131
2018-03-06_140821,24.38,24.91,1520366901.987145
2018-03-06_140831,24.37,24.93,1520366911.987159
2018-03-06_140841,24.35,24.93,1520366921.987173
2018-03-06_140851,24.38,24.96,1520366931.987187
2018-03-06_140901,24.37,24.94,1520366941.987201
2018-03-06_140911,24.37,24.94,1520366951.987215
2018-03-06_140921,24.37,24.94,1520366961.987229
2018-03-06_140931,24.35,24.96,1520366971.987243
2018-03-06_140941,24.37,24.99,1520366981.987257
2018-03-06_140951,24.35,24.96,1520366991.987271
2018-03-06_141001,24.37,25.00,1520367001.987285
2018-03-06_141011,24.35,25.04,1520367011.987299
2018-03-06_141021,24.35,24.99,1520367021.987313
2018-03-06_141031,24.35,25.01,1520367031.987327
2018-03-06_141041,24.39,25.04,1520367041.987341
2018-03-06_141051,24.35,25.06,1520367051.987355
2018-03-06_141101,24.35,25.06,1520367061.987369
2018-03-06_141111,24.34,25.09,1520367071.987383
2018-03-06_141121,24.34,25.05,1520367081.987397
2018-03-06_141131,24.37,25.08,1520367091.987411
2018-03-06_141141,24.37,25.11,1520367101.987425
2018-03-06_141151,24.37,25.15,1520367111.987439
2018-03-06_141201,24.35,25.11,1520367121.987453
2018-03-06_141211,24.35,25.12,1520367131.987467
2018-03-06_141221,24.35,25.14,1520367141.987481
2018-03-06_141231,24.35,25.14,1520367151.987495
2018-03-06_141241,24.37,25.12,1520367161.987509
2018-03-06_141251,24.35,25.14,1520367171.987523
2018-03-06_141301,24.37,25.14,1520367181.987537
2018-03-06_141311,24.35,25.17,1520367191.987551
2018-03-06_141321,24.34,25.17,1520367201.987565
2018-03-06_141331,24.37,25.15,1520367211.987579
2018-03-06_141341,24.35,25.18,1520367221.987593
2018-03-06_141351,24.35,25.19,1520367231.987607
2018-03-06_141401,24.37,25.18,1520367241.987621
2018-03-06_141411,24.37,25.20,1520367251.987635
2018-03-06_141421,24.37,25.21,1520367261.987649
2018-03-06_141431,24.35,25.25,1520367271.987663
2018-03-06_141441,24.35,25.23,1520367281.987677
2018-03-06_141451,24.34,25.28,1520367291.987691
2018-03-06_141501,24.37,25.22,1520367301.987705
2018-03-06_141511,24.34,25.25,1520367311.987719
2018-03-06_141521,24.37,25.26,1520367321.987733
2018-03-06_141531,24.35,25.25,1520367331.987747
2018-03-06_141541,24.35,25.32,1520367341.987761
2018-03-06_141551,24.35,25.26,1520367351.987775
2018-03-06_141601,24.37,25.30,1520367361.987789
2018-03-06_141611,24.34,25.28,1520367371.987803
2018-03-06_141621,24.35,25.28,1520367381.987817
2018-03-06_141631,24.37,25.27,1520367391.987831
2018-03-06_141641,24.35,25.29,1520367401.987845
2018-03-06_141651,24.37,25.30,1520367411.987859
2018-03-06_141701,24.38,25.29,1520367421.987873
2018-03-06_141711,24.37,25.34,1520367431.987887
2018-03-06_141721,24.35,25.31,1520367441.987901
2018-03-06_141731,24.35,25.31,1520367451.987915
2018-03-06_141741,24.38,25.32,1520367461.987929
2018-03-06_141751,24.32,25.33,1520367471.987943
2018-03-06_141801,24.35,25.29,1520367481.987957
2018-03-06_141811,24.35,25.36,1520367491.987971
2018-03-06_141821,24.35,25.36,1520367501.987985
2018-03-06_141831,24.34,25.34,1520367511.987999
2018-03-06_141841,24.35,25.30,1520367521.988013
2018-03-06_141851,24.38,25.38,1520367531.988027
2018-03-06_141901,24.32,25.36,1520367541.988041
2018-03-06_141911,24.35,25.36,1520367551.988055
2018-03-06_141921,24.35,25.36,1520367561.988069
2018-03-06_141931,24.37,25.36,1520367571.988083
2018-03-06_141941,24.35,25.36,1520367581.988097
2018-03-06_141951,24.35,25.38,1520367591.988111
2018-03-06_142001,24.34,25.42,1520367601.988125
2018-03-06_142011,24.35,25.40,1520367611.988139
2018-03-06_142021,24.34,25.41,1520367621.988153
2018-03-06_142031,24.37,25.43,1520367631.988167
2018-03-06_142041,24.35,25.44,1520367641.988181
2018-03-06_142051,24.35,25.45,1520367651.988195
2018-03-06_142101,24.35,25.40,1520367661.988209
2018-03-06_142111,24.35,25.41,1520367671.988223
2018-03-06_142121,24.37,25.46,1520367681.988237
2018-03-06_142131,24.35,25.43,1520367691.988251
2018-03-06_142141,24.35,25.41,1520367701.988265
2018-03-06_142151,24.34,25.43,1520367711.988279
2018-03-06_142201,24.34,25.45,1520367721.988293
2018-03-06_142211,24.32,25.45,1520367731.988307
2018-03-06_142221,24.35,25.45,1520367741.988321
2018-03-06_142231,24.37,25.45,1520367751.988335
2018-03-06_142241,24.35,25.49,1520367761.988349
2018-03-06_142251,24.34,25.51,1520367771.988363
2018-03-06_142301,24.35,25.50,1520367781.988377
2018-03-06_142311,24.37,25.48,1520367791.988391
2018-03-06_142321,24.34,25.50,1520367801.988405
2018-03-06_142331,24.35,25.55,1520367811.988419
2018-03-06_142341,24.35,25.51,1520367821.988433
2018-03-06_142351,24.34,25.52,1520367831.988447
2018-03-06_142401,24.34,25.56,1520367841.988461
2018-03-06_142411,24.34,25.51,1520367851.988475
2018-03-06_142421,24.37,25.54,1520367861.988489
2018-03-06_142431,24.35,25.58,1520367871.988503
2018-03-06_142441,24.35,25.55,1520367881.988517
2018-03-06_142451,24.32,25.51,1520367891.988531
2018-03-06_142501,24.35,25.56,1520367901.988545
2018-03-06_142511,24.34,25.56,1520367911.988559
2018-03-06_142521,24.34,25.55,1520367921.988573
2018-03-06_142531,24.35,25.58,1520367931.988587
2018-03-06_142541,24.35,25.55,1520367941.988601
2018-03-06_142551,24.35,25.53,1520367951.988615
2018-03-06_142601,24.37,25.58,1520367961.988629
2018-03-06_142611,24.34,25.56,1520367971.988643
2018-03-06_142621,24.35,25.55,1520367981.988657
2018-03-06_142631,24.34,25.58,1520367991.988671
2018-03-06_142641,24.37,25.56,1520368001.988685
2018-03-06_142651,24.32,25.55,1520368011.988699
2018-03-06_142701,24.34,25.58,1520368021.988713
2018-03-06_142711,24.37,25.58,1520368031.988727
2018-03-06_142721,24.32,25.52,1520368041.988741
2018-03-06_142731,24.34,25.55,1520368051.988755
2018-03-06_142741,24.35,25.55,1520368061.988769
2018-03-06_142751,24.34,25.56,1520368071.988783
2018-03-06_142801,24.35,25.56,1520368081.988797
2018-03-06_142811,24.34,25.54,1520368091.988811
2018-03-06_142821,24.32,25.54,1520368101.988825
2018-03-06_142831,24.34,25.55,1520368111.988839
2018-03-06_142841,24.35,25.58,1520368121.988853
2018-03-06_142851,24.34,25.54,1520368131.988867
2018-03-06_142901,24.35,25.58,1520368141.988881
2018-03-06_142911,24.35,25.59,1520368151.988895
2018-03-06_142921,24.35,25.55,1520368161.988909
2018-03-06_142931,24.34,25.58,1520368171.988923
2018-03-06_142941,24.35,25.59,1520368181.988937
2018-03-06_142951,24.35,25.52,1520368191.988951
2018-03-06_143001,24.34,25.55,1520368201.988965
2018-03-06_143011,24.35,25.52,1520368211.988979
2018-03-06_143021,24.32,25.52,1520368221.988993
2018-03-06_143031,24.35,25.55,1520368231.989007
2018-03-06_143041,24.34,25.55,1520368241.989021
2018-03-06_143051,24.34,25.48,1520368251.989035
2018-03-06_143101,24.34,25.45,1520368261.989049
2018-03-06_143111,24.35,25.48,1520368271.989063
2018-03-06_143121,24.34,25.50,1520368281.989077
2018-03-06_143131,24.34,25.47,1520368291.989091
2018-03-06_143141,24.35,25.48,1520368301.989105
2018-03-06_143151,24.35,25.47,1520368311.989119
2018-03-06_143201,24.32,25.47,1520368321.989133
2018-03-06_143211,24.32,25.45,1520368331.989147
2018-03-06_143221,24.34,25.44,1520368341.989161
2018-03-06_143231,24.35,25.44,1520368351.989175
2018-03-06_143241,24.34,25.42,1520368361.989189
2018-03-06_143251,24.32,25.44,1520368371.989203
2018-03-06_143301,24.34,25.40,1520368381.989217
2018-03-06_143311,24.34,25.41,1520368391.989231
2018-03-06_143321,24.35,25.44,1520368401.989245
2018-03-06_143331,24.34,25.38,1520368411.989259
2018-03-06_143341,24.34,25.36,1520368421.989273
2018-03-06_143351,24.32,25.34,1520368431.989287
2018-03-06_143401,24.37,25.37,1520368441.989301
2018-03-06_143411,24.34,25.36,1520368451.989315
2018-03-06_143421,24.34,25.37,1520368461.989329
2018-03-06_143431,24.35,25.33,1520368471.989343
2018-03-06_143441,24.34,25.33,1520368481.989357
2018-03-06_143451,24.31,25.32,1520368491.989371
2018-03-06_143501,24.34,25.30,1520368501.989385
2018-03-06_143511,24.32,25.33,1520368511.989399
2018-03-06_143521,24.32,25.28,1520368521.989413
2018-03-06_143531,24.34,25.30,1520368531.989427
2018-03-06_143541,24.34,25.25,1520368541.989441
2018-03-06_143551,24.34,25.25,1520368551.989455
2018-03-06_143601,24.34,25.24,1520368561.989469
2018-03-06_143611,24.34,25.20,1520368571.989483
2018-03-06_143621,24.32,25.24,1520368581.989497
2018-03-06_143631,24.32,25.22,1520368591.989511
2018-03-06_143641,24.34,25.23,1520368601.989525
2018-03-06_143651,24.32,25.20,1520368611.989539
2018-03-06_143701,24.32,25.16,1520368621.989553
2018-03-06_143711,24.34,25.19,1520368631.989567
2018-03-06_143721,24.34,25.17,1520368641.989581
2018-03-06_143731,24.34,25.16,1520368651.989595
2018-03-06_143741,24.32,25.19,1520368661.989609
2018-03-06_143751,24.35,25.15,1520368671.989623
2018-03-06_143801,24.34,25.16,1520368681.989637
2018-03-06_143811,24.35,25.15,1520368691.989651
2018-03-06_143821,24.31,25.12,1520368701.989665
2018-03-06_143831,24.32,25.13,1520368711.989679
2018-03-06_143841,24.32,25.14,1520368721.989693
2018-03-06_143851,24.34,25.12,1520368731.989707
2018-03-06_143901,24.35,25.09,1520368741.989721
2018-03-06_143911,24.32,25.04,1520368751.989735
2018-03-06_143921,24.32,25.05,1520368761.989749
2018-03-06_143931,24.32,25.04,1520368771.989763
2018-03-06_143941,24.32,25.06,1520368781.989777
2018-03-06_143951,24.34,25.04,1520368791.989791
2018-03-06_144001,24.34,25.01,1520368801.989805
2018-03-06_144011,24.34,25.02,1520368811.989819
2018-03-06_144021,24.34,25.02,1520368821.989833
2018-03-06_144031,24.31,24.99,1520368831.989847
2018-03-06_144041,24.34,24.95,1520368841.989861
2018-03-06_144051,24.35,24.95,1520368851.989875
2018-03-06_144101,24.34,24.91,1520368861.989889
2018-03-06_144111,24.35,24.96,1520368871.989903
2018-03-06_144121,24.34,24.95,1520368881.989917
2018-03-06_144131,24.34,24.95,1520368891.989931
2018-03-06_144141,24.32,24.94,1520368901.989945
2018-03-06_144151,24.34,24.92,1520368911.989959
2018-03-06_144201,24.34,24.94,1520368921.989973
2018-03-06_144211,24.32,24.89,1520368931.989987
2018-03-06_144221,24.32,24.89,1520368941.990001
2018-03-06_144231,24.34,24.86,1520368951.990015
2018-03-06_144241,24.32,24.90,1520368961.990029
2018-03-06_144251,24.31,24.90,1520368971.990043
2018-03-06_144301,24.34,24.87,1520368981.990057
2018-03-06_144311,24.32,24.87,1520368991.990071
2018-03-06_144321,24.31,24.86,1520369001.990085
2018-03-06_144331,24.31,24.86,1520369011.990099
2018-03-06_144341,24.32,24.88,1520369021.990113
2018-03-06_144351,24.34,24.84,1520369031.990127
2018-03-06_144401,24.32,24.84,1520369041.990141
2018-03-06_144411,24.32,24.82,1520369051.990155
2018-03-06_144421,24.34,24.86,1520369061.990169
2018-03-06_144431,24.34,24.83,1520369071.990183
2018-03-06_144441,24.32,24.83,1520369081.990197
2018-03-06_144451,24.34,24.87,1520369091.990211
2018-03-06_144501,24.34,24.83,1520369101.990225
2018-03-06_144511,24.32,24.80,1520369111.990239
2018-03-06_144521,24.34,24.83,1520369121.990253
2018-03-06_144531,24.35,24.82,1520369131.990267
2018-03-06_144541,24.32,24.83,1520369141.990281
2018-03-06_144551,24.34,24.83,1520369151.990295
2018-03-06_144601,24.32,24.82,1520369161.990309
2018-03-06_144611,24.32,24.83,1520369171.990323
2018-03-06_144621,24.32,24.85,1520369181.990337
2018-03-06_144631,24.31,24.80,1520369191.990351
2018-03-06_144641,24.31,24.82,1520369201.990365
2018-03-06_144651,24.32,24.78,1520369211.990379
2018-03-06_144701,24.31,24.83,1520369221.990393
2018-03-06_144711,24.32,24.80,1520369231.990407
2018-03-06_144721,24.32,24.79,1520369241.990421
2018-03-06_144731,24.32,24.80,1520369251.990435
2018-03-06_144741,24.34,24.78,1520369261.990449
2018-03-06_144751,24.34,24.76,1520369271.990463
2018-03-06_144801,24.31,24.79,1520369281.990477
2018-03-06_144811,24.34,24.80,1520369291.990491
2018-03-06_144821,24.31,24.79,1520369301.990505
2018-03-06_144831,24.31,24.82,1520369311.990519
2018-03-06_144841,24.32,24.76,1520369321.990533
2018-03-06_144851,24.32,24.78,1520369331.990547
2018-03-06_144901,24.32,24.82,1520369341.990561
2018-03-06_144911,24.31,24.80,1520369351.990575
2018-03-06_144921,24.31,24.82,1520369361.990589
2018-03-06_144931,24.29,24.83,1520369371.990603
2018-03-06_144941,24.32,24.80,1520369381.990617
2018-03-06_144951,24.35,24.80,1520369391.990631
2018-03-06_145001,24.32,24.79,1520369401.990645
2018-03-06_145011,24.35,24.82,1520369411.990659
2018-03-06_145021,24.34,24.78,1520369421.990673
2018-03-06_145031,24.32,24.83,1520369431.990687
2018-03-06_145041,24.34,24.86,1520369441.990701
2018-03-06_145051,24.32,24.83,1520369451.990715
2018-03-06_145101,24.32,24.84,1520369461.990729
2018-03-06_145111,24.34,24.83,1520369471.990743
2018-03-06_145121,24.32,24.88,1520369481.990757
2018-03-06_145131,24.34,24.80,1520369491.990771
2018-03-06_145141,24.34,24.86,1520369501.990785
2018-03-06_145151,24.34,24.83,1520369511.990799
2018-03-06_145201,24.32,24.83,1520369521.990813
2018-03-06_145211,24.31,24.86,1520369531.990827
2018-03-06_145221,24.34,24.88,1520369541.990841
2018-03-06_145231,24.34,24.87,1520369551.990855
2018-03-06_145241,24.34,24.86,1520369561.990869
2018-03-06_145251,24.32,24.90,1520369571.990883
2018-03-06_145301,24.32,24.87,1520369581.990897
2018-03-06_145311,24.32,24.84,1520369591.990911
2018-03-06_145321,24.32,24.87,1520369601.990925
2018-03-06_145331,24.35,24.89,1520369611.990939
2018-03-06_145341,24.32,24.91,1520369621.990953
2018-03-06_145351,24.32,24.91,1520369631.990967
2018-03-06_145401,24.34,24.93,1520369641.990981
2018-03-06_145411,24.34,24.95,1520369651.990995
2018-03-06_145421,24.32,24.96,1520369661.991009
2018-03-06_145431,24.32,24.93,1520369671.991023
2018-03-06_145441,24.34,24.97,1520369681.991037
2018-03-06_145451,24.34,24.94,1520369691.991051
2018-03-06_145501,24.34,24.93,1520369701.991065
2018-03-06_145511,24.32,24.95,1520369711.991079
2018-03-06_145521,24.34,24.97,1520369721.991093
2018-03-06_145531,24.34,25.02,1520369731.991107
2018-03-06_145541,24.35,25.01,1520369741.991121
2018-03-06_145551,24.31,25.00,1520369751.991135
2018-03-06_145601,24.34,25.01,1520369761.991149
2018-03-06_145611,24.31,24.98,1520369771.991163
2018-03-06_145621,24.34,25.04,1520369781.991177
2018-03-06_145631,24.32,25.08,1520369791.991191
2018-03-06_145641,24.34,25.05,1520369801.991205
2018-03-06_145651,24.34,25.07,1520369811.991219
2018-03-06_145701,24.34,25.08,1520369821.991233
2018-03-06_145711,24.34,25.12,1520369831.991247
2018-03-06_145721,24.35,25.12,1520369841.991261
2018-03-06_145731,24.34,25.11,1520369851.991275
2018-03-06_145741,24.32,25.09,1520369861.991289
2018-03-06_145751,24.34,25.13,1520369871.991303
2018-03-06_145801,24.35,25.12,1520369881.991317
2018-03-06_145811,24.34,25.12,1520369891.991331
2018-03-06_145821,24.31,25.19,1520369901.991345
